CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Escriturador;CNPJ_Escriturador;Tipo_Endereco;Logradouro;Complemento;Bairro;Cidade;Sigla_UF;Pais;CEP;DDI_Telefone;DDD_Telefone;Telefone;DDI_Fax;DDD_Fax;Fax;Email;Data_Inicio_Atuacao;Data_Fim_Atuacao
59.285.411/0001-13;2022-01-01;3;120526;BCO PAN S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3400;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30039285;;;;atendimentoescrituracao@itau-unibanco.com.br;2002-09-02;
59.418.806/0001-47;2022-01-01;3;120751;TRACK & FIELD CO S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;011;40901484;;;;escrituracaorendavariavel@itau-unibanco.com.br;2020-03-02;
59.717.553/0001-02;2022-01-01;1;116389;MULTILASER INDUSTRIAL S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, nº 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;50291919;;11;50291919;escrituraçãorendavariavel@itau-unibanco.com.br;2021-05-14;
59.789.545/0001-71;2022-01-01;3;122331;POLPAR S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Av.Brigadeiro Faria Lima, 3500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30039285;;11;;escrituracaoacoes@itau-unibanco.com.br;2010-01-01;
59.981.829/0001-65;2022-01-01;2;116831;Rodobens SA;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, nº 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;;;;;;escrituracaoacoes@itau-unibanco.com.br;2021-02-12;
60.398.369/0004-79;2022-01-01;5;122604;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus, sem nº;;Vila Yara;;SP;Brasil;06029900;;11;36849441;;11;36843811;4010.acoes@bradesco.com.br;2014-10-01;
60.444.437/0001-46;2022-01-01;2;121263;LIGHT SERVICOS DE ELETRICIDADE S.A.;Banco Bradesco S.A;60.746.948/0001-12;;Rua Yara;Sem número;Cidade de Deus;Osasco;SP;Brasil;06028100;;11;36842044;;11;36842811;4010.acoes@bradesco.com.br;2006-01-13;
60.476.884/0001-87;2022-01-01;2;122460;MAHLE-METAL LEVE S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Ururaí, 111;Prédio B- Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;27974529;;011;27973750;adriana.souza@itau-unibanco.com.br;2002-08-22;
60.500.139/0001-26;2022-01-01;1;116343;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;Banco Itaú Unibanco S.A.;60.872.504/0001-23;;Rua Boa Vista, 180;1º subsolo;Centro;São Paulo;SP;Brasil;01014919;;11;32473139;;11;32473139;investfone@itau.com.br;1991-11-01;
60.537.263/0001-66;2022-01-01;2;122641;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Núcleo Cidade de Deus, s/nº;;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36842811;dac.escrituracao@bradesco.com.br;2020-02-05;
60.543.816/0001-93;2022-01-01;1;116644;IGUATEMI S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Av. Brigadeiro Faria Lima 3400;10º andar;Itaim Bibi;São Paulo;SP;Brasil;04538133;;11;50297780;;11;50291920;investfone.investimento@itau-unibanco.com.br;1990-02-01;
60.637.238/0001-54;2022-01-01;6;120780;BLUE TECH SOLUTIONS EQI S.A.;Indústrias J.B.Duarte S.A;60.637.238/0001-54;;Rua Werner Von Siemens, nº 111;9º ANDAR - TORRE A;Lapa de Baixo;São Paulo;SP;Brasil;05069010;;11;949909188;;;;industriasjbduarte@industriasjbduarte.com.br;2016-03-08;
60.651.809/0001-05;2022-01-01;2;122330;SUZANO HOLDING S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;AV.BRIGADEIRO FARIA LIMA, 3500;3º ANDAR;ITAIM BIBI;São Paulo;SP;Brasil;04538132;;11;30039285;;;;escrituracaoacoes@itau-unibanco.com.br;1990-02-01;
60.730.348/0001-66;2022-01-01;2;113743;CIA MELHORAMENTOS DE SAO PAULO;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus;s/n - Prédio Amarelo;Cidade de Deus;São Paulo;SP;Brasil;60299000;;11;36844011;;11;36832564;4010.acoes@bradesco.com.br;2006-01-01;
60.746.948/0001-12;2022-01-01;2;112994;BCO BRADESCO S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Núcleo Cidade de Deus - Prédio Amarelo;2º andar;Vila Yara;Osasco;SP;Brasil;06029900;;11;36844522;;11;36845645;dac.acecustodia@bradesco.com.br;1979-05-25;
60.770.336/0001-65;2022-01-01;1;118280;BCO ALFA DE INVESTIMENTO S.A.;BANCO SANTANDER BRASIL S.A.;90.400.888/0001-42;;Rua Amador Bueno, 474;2° ANDAR;Santo Amaro;São Paulo;SP;Brasil;04752005;;11;35530685;;11;55386791;ccaresi@santander.com.br;1985-07-01;
60.840.055/0001-31;2022-01-01;1;116309;FLEURY S.A.;Bradesco S/A;60.746.948/0001-12;;AV. YARA, S/N, PRÉDIO AMARELO;2º andar;Cidade de Deus;Osasco;SP;Brasil;06029900;;011;36849441;;011;36843811;dac.escrituracao@bradesco.com.br;2009-12-02;
60.851.615/0001-53;2022-01-01;1;113400;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;Itaú Corretora de Valores S/A;61.194.353/0001-64;;Rua Ururaí, 111;Prédio B - Térreo;TATUAPÉ;São Paulo;SP;Brasil;03084010;;011;30039285;;011;27973150;escrituracaoacoes@itau-unibanco.com.br;1991-11-01;
60.872.504/0001-23;2022-01-01;3;118604;ITAU UNIBANCO HOLDING S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Agência Especializada Acionistas - Rua Boa Vista, 176;1º Subsolo;Centro;São Paulo;SP;Brasil;01092900;;11;30039285;;;;escrituracaoacoes@itau-unibanco.com.br;1995-10-31;
60.884.319/0001-59;2022-01-01;1;115337;NORDON INDUSTRIAS METALURGICAS S.A.;Banco Bradesco S/A;60.746.948/0001-12;;CIDADE DE DEUS SN;PREDIO AMARELO;CENTRO;São Paulo;SP;Brasil;06029900;;011;36842037;;011;36842037;4010.CONTABIL@BRADESCO.COM.BR;;
60.894.730/0001-05;2022-01-01;3;116821;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus - S/N;Pred Amarelo 2º and;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36843811;4010.acoes@bradesco.com.br;2013-08-02;
60.933.603/0001-78;2022-01-01;5;114722;CESP - CIA ENERGETICA DE SAO PAULO;Banco Itau S.A.;60.701.190/0001-04;;Praça Alfredo Egydio de Souza Aranha, 100;Torre Itausa;Parque Jabaquara;São Paulo;SP;Brasil;04344902;;011;40901220;;011;32473120;escrituracaorendavariavel@itau-unibanco.com.br;1997-12-19;
61.022.042/0001-18;2022-01-01;1;116593;CONSTRUTORA ADOLPHO LINDENBERG S.A.;Itaú Corretora de Valores S.A;61.194.353/0001-64;;Rua Ururaí, 111;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;55;40901484;;55;27973150;escrituracaorendavariavel@itau-unibanco.com.br;1992-01-01;
61.065.298/0001-02;2022-01-01;3;116196;MANGELS INDUSTRIAL S.A.;Itau Unibanco S.A.;60.701.190/0001-04;;Pça.Alfredo E.Souza Aranha, 100;Torre Olavo Setubal;Parque Jabaquara;São Paulo;SP;Brasil;04344902;;11;43492597;;;;marcio.conde-souza@itau-unibanco.com.br;1993-04-19;
61.065.751/0001-80;2022-01-01;2;120962;ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL;Banco Bradesco S.A.;60.746.948/0001-12;;Avenida yara. s/nº, Prédio Amarelo;2º andar;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36843811;dac.acecustodia@bradesco.com.br;2006-11-01;
61.079.117/0001-05;2022-01-01;1;111710;ALPARGATAS S.A.;Itau Corretora de Valores S/A;61.194.353/0001-64;;Rua Ururaí, 111;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;27974515;;011;27973140;marcio.conde-souza@itau-unibanco.com.br;2014-04-17;
61.088.894/0001-08;2022-01-01;1;114004;CAMBUCI S.A.;Itaú Corretora de Valores S/A;61.194.353/0001-64;;Av. Brigadeiro Faria Lima, 3400;10º Andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;50297780;;11;50291943;investfone.investimento@itau-unibanco.com.br;2007-08-13;
61.092.037/0001-81;2022-01-01;1;116751;ETERNIT S.A. - Em Recuperação Judicial;Itau Corretora de Valores S.A;61.194.353/0001-64;;Agência Especializada Acionistas - Rua Boa Vista, 176;1º Subsolo;Centro;São Paulo;SP;Brasil;01092900;;011;30039285;;;;escrituracaoacoes@itau-unibanco.com.br;2011-02-01;
61.156.113/0001-75;2022-01-01;1;112118;IOCHPE MAXION S.A.;Itaú Corretora de Valores S.A;61.194.353/0001-64;;Av Brigadeiro Faria Lima, 3400;10 andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27974526;;11;27973150;escrituracaoacoes@itau-unibanco.com.br;2011-06-01;
61.156.931/0001-78;2022-01-01;1;114596;SIDERURGICA J. L. ALIPERTI S.A.;Banco Bradesco S/A;60.746.948/0001-12;;Nucleo Cidade de Deus s/n;Predio Amarelo;Vila Yara;Osasco;SP;Brasil;06029000;;11;36849444;;;;rosinaldo.gomes@bradesco.com.br;2020-03-23;
61.186.680/0001-74;2022-01-01;2;115870;BANCO BMG S/A;Banco Bradesco S.A.;60.746.948/0001-12;;Núcleo Cidade de Deus, s/nº, 2º andar;Prédio Amarelo;Vila Yara;Osasco;SP;Brasil;06029900;;11;36844522;;11;36845645;dac.acecustodia@bradesco.com.br;2018-11-23;
61.189.288/0001-89;2022-01-01;2;120406;MARISA LOJAS S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus - Depart de Ações e Custódia - Prédio Amarelo;s/n;Vila Yara;São Paulo;SP;Brasil;06029900;;11;36844522;;11;36849441;4010.acecustodia@bradesco.com.br;2009-12-11;
61.190.096/0001-92;2022-01-01;2;114495;EUROFARMA LABORATÓRIOS S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima;nº 3.500, 3º Andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;011;30039285;;011;30039285;escrituracaorendavariavel@itau-unibanco.com.br;2021-12-03;
61.351.532/0001-68;2022-01-01;3;120848;AZEVEDO E TRAVASSOS S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida do Estado, 5.533;1º andar - Bloco A;Mooca;São Paulo;SP;Brasil;03105003;;11;27974515;;11;27973140;marcio.conde-souza@itau-unibanco.com.br;1991-11-01;
61.374.161/0001-30;2022-01-01;1;113636;BAUMER S.A.;BANCO ITAU S/A;60.701.190/0001-04;;Rua Ururaí, 111;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;27974515;;011;27973140;fabio.schneidereit@itau-unibanco.com.br;1970-05-20;
61.409.892/0001-73;2022-01-01;1;115782;COMPANHIA BRASILEIRA DE ALUMÍNIO;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, nº 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;011;40043131;;011;40043131;itaucorretora@itau-unibanco.com.br;2021-05-17;
61.486.650/0001-83;2022-01-01;3;118454;DIAGNOSTICOS DA AMERICA S.A.;Banco Itaú S.A.;60.701.190/0001-04;;Avenida Brigadeiro Faria Lima, 3400;10º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27974262;;11;27973150;jose-nilson.cordeiro@itau.com.br;2004-11-19;
61.532.644/0001-15;2022-01-01;2;122477;ITAÚSA S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rede de Agências Comerciais Itaú Unibanco Rua Boa Vista,176;1º Subsolo;Centro;São Paulo;SP;Brasil;01092900;;11;30039285;;;;escrituracaorendavariavel@itau-unibanco.com.br;2009-11-30;
61.584.140/0001-49;2022-01-01;3;120460;REDE ENERGIA PARTICIPAÇÕES S.A.;Itaú Corretora de Valores;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3500;3° andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30039285;;;;escrituracaorendavariavel@itau-unibanco.com.br;2015-03-31;
61.585.865/0001-51;2022-01-01;1;111394;RAIA DROGASIL S.A.;Itau Corretora de Valores S/A;61.194.353/0001-64;;AV BRIGADEIRO FARIA LIMA, 3400;10 ANDAR;ITAIM BIBI;São Paulo;SP;Brasil;04538132;;011;30039285;;011;27973140;escrituracaoacoes@itau-unibanco.com.br;2009-05-14;
61.695.227/0001-93;2022-01-01;1;114726;ELETROPAULO METROP. ELET. SAO PAULO S.A.;Itaú Corretora de Valores S.A;61.194.353/0001-64;;Av Brigadeiro Faria Lima, 3500;3º Andar;Itaim;São Paulo;SP;Brasil;04538132;;11;30726168;;11;30726168;flavia.holanda@itau-unibanco.com.br;2018-08-14;
61.856.571/0001-17;2022-01-01;1;118200;CIA GAS DE SAO PAULO - COMGAS;Itau Corretora de Valores S/A;61.194.353/0001-64;;Av. Engenheiro Armando Arruda Pereira;707;Jabaquara;São Paulo;SP;Brasil;04309010;;11;30039285;;11;30039285;escrituracaoacoes@itau-unibanco.com.br;1999-07-12;
62.002.886/0001-60;2022-01-01;3;116168;SAO PAULO TURISMO S.A.;Itaú Corretora de Valores S/A;61.194.353/0001-64;;Av. Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;0011;27402571;;;;escrituracaorendavariavel@itau-unibanco.com.br;2015-01-13;
62.144.175/0001-20;2022-01-01;2;120636;BCO PINE S.A;ITAÚ CORRETORA DE VALORES S.A. ("ITAUCOR");61.194.353/0001-64;;Rua Ururaí, 111;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;27974529;;011;27973750;adriana.souza@itau-unibanco.com.br;2010-11-29;
62.232.889/0001-90;2022-01-01;1;112572;BCO DAYCOVAL S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus - Prédio Branco Bloco B - 1º andar;s/nº;Cidade de Deus;Osasco;SP;Brasil;06029900;;011;36844522;;011;36849441;4010.acoescustodia@bradesco.com.br;2007-06-27;
62.258.884/0001-36;2022-01-01;2;116136;INTERCEMENT BRASIL S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30726168;;;;escrituracaorendavariavel@itau-unibanco.com.br;2004-11-09;
62.984.091/0001-02;2022-01-01;1;112171;CRUZEIRO DO SUL EDUCACIONAL S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Núcleo Cidade de Deus, s/nº;Prédio amarelo;Vila Yara;Osasco;SP;Brasil;06029900;;;;;;;dac.escrituracao@bradesco.com.br;2020-09-30;
64.904.295/0001-03;2022-01-01;2;118262;CAMIL ALIMENTOS S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Departamento de Ações e Custódia - Avenia Yara;S/N;Cidade de Deus;Osasco;SP;Brasil;06029900;;5511;36849441;;5511;36843811;dac.escrituracao@bradesco.com.br;2011-01-31;
65.654.303/0001-73;2022-01-01;3;118605;DIBENS LEASING S.A. - ARREND.MERCANTIL;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Agência Especializada Acionistas - Rua Boa Vista, 176;1º Subsolo;Centro;São Paulo;SP;Brasil;01092900;;11;30039285;;;;escrituracaoacoes@itau-unibanco.com.br;2005-11-25;
67.010.660/0001-24;2022-01-01;1;116212;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus;s/nº;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849197;;11;36859644;4010.acoes@bradesco.com.br;2006-12-01;
67.571.414/0001-41;2022-01-01;1;115489;VIVER INCORPORADORA E CONSTRUTORA S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Av. BRIGADEIRO FARIA LIMA;3400 - 10º andar;ITAIM BIBI;São Paulo;SP;Brasil;04538133;;11;50297780;;11;50297780;investfone.investimento@itau-unibanco.com.br;2009-07-20;
67.620.377/0001-14;2022-01-01;1;116365;MINERVA S.A.;Itau Corretora de Valores S/A;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, nº 3400;10º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30039285;;11;30039285;atendimentoescrituracao@itau-unibanco.com.br;2009-02-01;
68.400.225/0001-79;2022-01-01;1;116279;CLARANET TECHNOLOGY S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27973140;;;;escrituracaorendavariavel@itau-unibanco.com.br;2021-08-23;
71.208.516/0001-74;2022-01-01;1;111934;ALGAR TELECOM S/A;Itau Corretora de Valores S/A;61.194.353/0001-64;;AV BRIGADEIRO FARIA LIMA 3500;3º ANDAR;SAO PAULO;;SP;Brasil;04538132;;;;;;;;2017-10-13;
71.476.527/0001-35;2022-01-01;3;122228;CONSTRUTORA TENDA S.A.;Itaú Unibanco;60.701.190/0001-04;;Rua Ururaí, 111;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;27402597;;011;27402887;escrituracaorendavariavel@itau-unibanco.com.br;2016-11-11;
71.673.990/0001-77;2022-01-01;1;111581;NATURA COSMETICOS S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Ururaí, 111;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;27402571;;011;43492572;erick.rodrigues@itau-unibanco.com.br;2004-03-18;
73.178.600/0001-18;2022-01-01;1;111115;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus;S / Nº;Vila Yara;São Paulo;SP;Brasil;06029900;;011;36849495;;011;36843811;4010.acecustodia@bradesco.com.br;2010-01-04;
73.903.718/0001-61;2022-01-01;2;115545;SNB PARTICIPACOES SA;Itau Unibanco S/A;60.701.190/0001-04;;PRAÇA ALFREDO EGYDIO DE SOUZA ARANHA, 100;;TORRE OLAVO SETUBAL;;SP;Brasil;04344902;;011;50191133;;011;50191133;relacoes.investidores@itausa.com.br;1999-09-10;
75.315.333/0001-09;2022-01-01;1;116456;ATACADÃO S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima;3400 - 10 andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27402565;;11;50291920;adriana.souza@itau-unibanco.com.br;2017-05-23;
76.483.817/0001-20;2022-01-01;3;121064;CIA PARANAENSE DE ENERGIA - COPEL;Banco Bradesco S.A;60.746.948/0001-12;;Núcleo Cidade de Deus, s/nº, predio amarelo;1º andar;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849415;;;;dac.escrituracao@bradesco.com.br;2021-02-08;
76.484.013/0001-45;2022-01-01;3;118347;CIA SANEAMENTO DO PARANA - SANEPAR;Banco Bradesco S.A;60.746.948/0001-12;;Cidade de Deus S/N;Prédio Amarelo - 2º;Cidade de Deus;Osasco;SP;Brasil;06029900;;11;36849441;;41;36842811;dac.escrituracao@bradesco.com.br;2019-11-01;
76.535.764/0001-43;2022-01-01;3;122723;OI S.A. - EM RECUPERAÇÃO JUDICIAL;Banco do Brasil;00.000.000/0001-91;;Rua Lélio Gama nº 105;38º andar;Centro;Rio de Janeiro;RJ;Brasil;20031080;;021;38083715;;021;38086088;aescriturais@bb.com.br;2011-10-03;
76.627.504/0001-06;2022-01-01;1;115582;INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL;BANCO BRADESCO;60.746.948/0001-12;;Avenida Yara s/n;s/n;Cidade de Deus;Osasco;SP;Brasil;06029900;;11;36843811;;11;36843811;4010.fabiana@bradesco.com.br;2008-01-15;
78.876.950/0001-71;2022-01-01;1;111375;CIA HERING;Itaú S/A Corretora de Valores Mobiliários;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3400;14° andar;Itaim;São Paulo;SP;Brasil;04538133;;11;50291925;;11;50291925;ri@ciahering.com.br;1992-07-31;
81.243.735/0001-48;2022-01-01;4;116848;POSITIVO TECNOLOGIA S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.400;10º andar;Itaim Bibi;São Paulo;SP;Brasil;04538133;;011;50291800;;011;50291800;escrituracaorendavariavel@itau-unibanco.com.br;2009-02-02;
82.508.433/0001-17;2022-01-01;1;111440;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;Itau Unibanco S/A;60.701.190/0001-04;;Rua Ururaí, 111;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;27974515;;011;27973140;danilo.alvarenga@itau-unibanco.com.br;2007-06-11;
82.636.986/0001-55;2022-01-01;1;115682;TEKA-TECELAGEM KUEHNRICH S.A. - Em Recuperação Judicial;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus, S/Nº;Prédio Amarelo;Vila Yara;Osasco;SP;Brasil;06029900;;11;36843749;;11;36842714;4010.acoes@bradesco.com.br;1990-06-07;
82.640.558/0001-04;2022-01-01;5;118272;KARSTEN S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus;s/n;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36843811;dac.escrituracao@bradesco.com.br;2007-12-01;
82.643.537/0001-34;2022-01-01;2;114011;ELECTRO ACO ALTONA S.A.;Itau Corretora de Valores S/A;61.194.353/0001-64;;Av. Brigadeiro;São Paulo;Itaim BIBI;São Paulo;SP;Brasil;04538132;;11;50291925;;11;50291925;escrituracaoacoes@itau-unibanco.com.br;1990-02-01;
82.901.000/0001-27;2022-01-01;1;118234;Intelbras S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, n° 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27402568;;;;atendimentoescrituracao@itau-unibanco.com.br;2020-11-11;
82.981.929/0001-03;2022-01-01;1;121186;CIA INDUSTRIAL SCHLOSSER S.A.;Itau Corretora de Valores S/A;61.194.353/0001-64;;AVENIDA BRIGADEIRO FARIA LIMA, 3400;0;ITAIM BIBI;São Paulo;SP;Brasil;04538132;;11;50291925;;11;59291920;juridico@schlosser.com.br;1991-11-21;
82.982.075/0001-80;2022-01-01;3;114613;TEXTIL RENAUXVIEW S.A.;BANCO BRADESCO SA;60.746.948/0001-12;;Cidade de Deus s/nº - Prédio Amarelo;2º andar;Centro;Osasco;SP;Brasil;06029900;;11;36849441;;11;36842714;4010.acoes@bradesco.com.br;1991-07-25;
83.475.913/0001-91;2022-01-01;2;118511;PBG S/A;BANCO ITAU S/A;60.701.190/0001-04;;Rua Santa Virgínia,299;Terreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;40901484;;048;32792552;escrituracaorendavariavel@itau-unibanco.com.br;2008-01-01;
83.878.892/0001-55;2022-01-01;3;118421;CENTRAIS ELET DE SANTA CATARINA S.A.;Banco Bradesco S.A;60.746.948/0001-12;;Cidade de Deus, s/n, Vila Yara;;Cidade de Osasco;São Paulo;SP;Brasil;06029900;;11;36849441;;11;36842811;dac.escrituracao@bradesco.com.br;2022-06-01;
83.878.892/0001-55;2022-01-01;3;118421;CENTRAIS ELET DE SANTA CATARINA S.A.;ITAU CORRETORA DE VALORES S.A.;61.194.353/0001-64;;Avenida Engº Armando de Arruda Pereira, 707;;Jabaquara;São Paulo;SP;Brasil;04344902;;5548;50291925;;5548;50291917;escrituracaorendavariavel@itau-unibanco.com.br;2005-12-05;2022-05-31
84.429.695/0001-11;2022-01-01;1;118246;WEG S.A.;BANCO BRADESCO SA;61.366.936/0010-16;;AV. YARA, S/N - PRÉDIO AMARELO;2°ANDAR;Vila Yara;Osasco;SP;Brasil;06028100;;011;36849441;;011;36843811;401O.acoes@bradesco.com.br;1989-04-24;
84.683.374/0001-49;2022-01-01;2;115821;TUPY S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus, s/nº, Prédio Amarelo, 2 andar;-;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36843811;4010.acoes@bradesco.com.br;2014-01-01;
84.683.408/0001-03;2022-01-01;1;114617;DOHLER S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Avenida Yara, s/nº;s/nº;Cidade de Deus;São Paulo;SP;Brasil;06029900;;11;36843749;;47;36842714;dac.escrituracao@bradesco.com.br;2007-05-15;
84.683.671/0001-94;2022-01-01;5;121098;WETZEL S.A.;Itaú Corretora de Valores S/A;61.194.353/0001-64;;Av. Brigadeiro Faria de Lima, 3.400;10º andar;Itaim Bibi;São Paulo;SP;Brasil;04538133;;11;50291919;;47;50291920;investfone.investimento@itau-unibanco.com.br;2009-03-02;
84.693.183/0001-68;2022-01-01;1;111052;SCHULZ S.A.;Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus, S/N;.;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36842811;4010.acoes@bradesco.com.br;2000-01-01;
85.041.333/0001-11;2022-01-01;1;115518;PORTO PONTA DO FELIX S/A;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.400;;Bairro Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27402598;;11;43492598;rosane-aparecida.silva@itau-unibanco.com.br;2009-03-02;
85.778.074/0001-06;2022-01-01;1;113122;METALURGICA RIOSULENSE S.A.;BANCO BRADESCO SA;60.746.948/0001-12;;Cidade de Deus S/N;Predio Amarelo;Vila Yara;Osasco;SP;Brasil;06029900;;11;36847654;;11;36845645;4010.acoes@bradesco.com.br;2021-09-01;
86.375.425/0001-09;2022-01-01;2;120445;METISA METALURGICA TIMBOENSE S.A.;Itaú Unibanco S.A.;60.701.190/0001-04;;Avenida do Estado, 5.533;1º Andar, Bloco A;Mooca;São Paulo;SP;Brasil;03105003;;11;40901484;;11;40901484;escrituracaorendavariavel@itau-unibanco.com.br;2007-12-18;
87.043.832/0001-73;2022-01-01;2;116955;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;ITAU CORRETORA DE VALORES S.A.;61.194.353/0001-64;;Av. Brigadeiro Faria Lima, 3400;10º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30039285;;;;investfone@itau.com.br;1998-11-24;
87.456.562/0001-22;2022-01-01;1;116216;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;Itau Corretora de Valores S/A;61.194.353/0001-64;;Rua Ururaí, 111;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;27974515;;011;27973140;marcio.conde-souza@itau-unibanco.com.br;;
