CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Escriturador;CNPJ_Escriturador;Tipo_Endereco;Logradouro;Complemento;Bairro;Cidade;Sigla_UF;Pais;CEP;DDI_Telefone;DDD_Telefone;Telefone;DDI_Fax;DDD_Fax;Fax;Email;Data_Inicio_Atuacao;Data_Fim_Atuacao
60.884.319/0001-59;2020-01-01;1;95574;NORDON INDUSTRIAS METALURGICAS S.A.;Banco Bradesco S/A;60.746.948/0001-12;Endereço da Sede;CIDADE DE DEUS SN;PREDIO AMARELO;CENTRO;São Paulo;SP;Brasil;06029900;;011;36842037;;011;36842037;4010.CONTABIL@BRADESCO.COM.BR;;
60.894.730/0001-05;2020-01-01;1;96432;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Cidade de Deus - S/N;Pred Amarelo 2º and;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36843811;4010.acoes@bradesco.com.br;2013-08-02;
60.933.603/0001-78;2020-01-01;1;93473;CESP - CIA ENERGETICA DE SAO PAULO;Banco Itau S.A.;60.701.190/0001-04;Endereço da Sede;Praça Alfredo Egydio de Souza Aranha, 100;Torre Itausa;Parque Jabaquara;São Paulo;SP;Brasil;04344902;;011;40901220;;011;32473120;escrituracaorendavariavel@itau-unibanco.com.br;1997-12-19;
61.022.042/0001-18;2020-01-01;1;95545;CONSTRUTORA ADOLPHO LINDENBERG S.A.;Itaú Corretora de Valores S.A;61.194.353/0001-64;Endereço da Sede;Rua Ururaí, 111;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;5511;27974526;;5511;27973150;investfone@itau.com.br;1992-01-01;
61.024.352/0001-71;2020-01-01;3;99813;BCO INDUSVAL S.A.;Itau Corretora de Valores S/A;61.194.353/0001-64;Endereço da Sede;Rua Boa Vista, 176;1º Subsolo;Centro;São Paulo;SP;Brasil;01092900;;11;30039285;;;;escrituracaoacoes@itau-unibanco.com.br;2007-07-11;
61.065.298/0001-02;2020-01-01;2;91260;MANGELS INDUSTRIAL S.A.;Itau Unibanco S.A.;60.701.190/0001-04;Endereço da Sede;Pça.Alfredo E.Souza Aranha, 100;Torre Olavo Setubal;Parque Jabaquara;São Paulo;SP;Brasil;04344902;;11;43492597;;;;marcio.conde-souza@itau-unibanco.com.br;1993-04-19;
61.065.751/0001-80;2020-01-01;2;99650;ROSSI RESIDENCIAL S.A.;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Avenida yara. s/nº, Prédio Amarelo;2º andar;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36843811;dac.acecustodia@bradesco.com.br;2006-11-01;
61.079.117/0001-05;2020-01-01;1;90923;ALPARGATAS S.A.;Itau Corretora de Valores S/A;61.194.353/0001-64;Endereço da Sede;Rua Ururaí, 111;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;27974515;;011;27973140;marcio.conde-souza@itau-unibanco.com.br;2014-02-17;
61.088.894/0001-08;2020-01-01;1;92475;CAMBUCI S.A.;Itaú Corretora de Valores S/A;61.194.353/0001-64;Endereço da Sede;Av. Brigadeiro Faria Lima, 3400;10º Andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;50297780;;11;50291943;investfone.investimento@itau-unibanco.com.br;2007-08-13;
61.092.037/0001-81;2020-01-01;4;95769;ETERNIT S.A. - Em Recuperação Judicial;Itau Corretora de Valores S.A;61.194.353/0001-64;Endereço da Sede;Agência Especializada Acionistas - Rua Boa Vista, 176;1º Subsolo;Centro;São Paulo;SP;Brasil;01092900;;011;30039285;;;;escrituracaoacoes@itau-unibanco.com.br;2011-02-01;
61.156.113/0001-75;2020-01-01;1;96425;IOCHPE MAXION S.A.;Itaú Corretora de Valores S.A;61.194.353/0001-64;Endereço da Sede;Av Brigadeiro Faria Lima, 3400;10 andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27974526;;11;27973150;escrituracaoacoes@itau-unibanco.com.br;2011-06-01;
61.156.931/0001-78;2020-01-01;3;93800;SIDERURGICA J. L. ALIPERTI S.A.;Banco Bradesco S/A;60.746.948/0001-12;Endereço da Sede;Nucleo Cidade de Deus s/n;Predio Amarelo;Vila Yara;Osasco;SP;Brasil;06029000;;11;36849444;;;;rosinaldo.gomes@bradesco.com.br;2020-03-23;
61.186.680/0001-74;2020-01-01;2;97625;BANCO BMG S/A;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Núcleo Cidade de Deus, s/nº, 2º andar;Prédio Amarelo;Vila Yara;Osasco;SP;Brasil;06029900;;11;36844522;;11;36845645;dac.acecustodia@bradesco.com.br;2018-11-23;
61.189.288/0001-89;2020-01-01;1;94535;MARISA LOJAS S.A.;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Cidade de Deus - Depart de Ações e Custódia - Prédio Amarelo;s/n;Vila Yara;São Paulo;SP;Brasil;06029900;;11;36844522;;11;36849441;4010.acecustodia@bradesco.com.br;2009-12-11;
61.351.532/0001-68;2020-01-01;2;99823;AZEVEDO E TRAVASSOS S.A.;Itau Corretora de Valores S/A;61.194.353/0001-64;Endereço da Sede;Rua Ururaí, 111;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;27974515;;011;27973140;marcio.conde-souza@itau-unibanco.com.br;1991-11-01;
61.374.161/0001-30;2020-01-01;1;95543;BAUMER S.A.;BANCO ITAU S/A;60.701.190/0001-04;Endereço da Sede;LARGO DO CAMBUCI;na;CAMBUCI;São Paulo;SP;Brasil;01523010;;011;30034828;;011;32077710;investfone@itau-unibanco.com.br;1970-05-20;
61.486.650/0001-83;2020-01-01;2;94530;DIAGNOSTICOS DA AMERICA S.A.;Banco Itaú S.A.;60.701.190/0001-04;Endereço da Sede;Avenida Brigadeiro Faria Lima, 3400;10º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27974262;;11;27973150;jose-nilson.cordeiro@itau.com.br;2004-11-19;
61.532.644/0001-15;2020-01-01;1;94338;ITAUSA S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Agência Especializada Acionistas - Rua Boa Vista, 176;1º Subsolo;Centro;São Paulo;SP;Brasil;01092900;;11;30039285;;;;escrituracaorendavariavel@itau-unibanco.com.br;2009-11-30;
61.584.140/0001-49;2020-01-01;5;100116;REDE ENERGIA PARTICIPAÇÕES S.A.;Itaú Corretora de Valores;61.194.353/0001-64;Endereço da Sede;Avenida Eusébio Matoso, 891;17° Andar;Pinheiros;São Paulo;SP;Brasil;05423901;;11;30039285;;;;escrituracaorendavariavel@itau-unibanco.com.br;2015-03-31;
61.585.865/0001-51;2020-01-01;1;90461;RAIA DROGASIL S.A.;Itau Corretora de Valores S/A;61.194.353/0001-64;Endereço da Sede;AV BRIGADEIRO FARIA LIMA, 3400;10 ANDAR;ITAIM BIBI;São Paulo;SP;Brasil;04538132;;011;30039285;;011;27973140;escrituracaoacoes@itau-unibanco.com.br;2009-05-14;
61.695.227/0001-93;2020-01-01;1;92302;ELETROPAULO METROP. ELET. SAO PAULO S.A.;Itaú Corretora de Valores S.A;61.194.353/0001-64;Endereço da Sede;Av Brigadeiro Faria Lima, 3500;3º Andar;Itaim;São Paulo;SP;Brasil;04538132;;11;30726168;;11;30726168;flavia.holanda@itau-unibanco.com.br;2018-08-14;
61.856.571/0001-17;2020-01-01;1;95479;CIA GAS DE SAO PAULO - COMGAS;Itau Corretora de Valores S/A;61.194.353/0001-64;Endereço da Sede;Av. Engenheiro Armando Arruda Pereira;707;Jabaquara;São Paulo;SP;Brasil;04309010;;11;30039285;;11;30039285;escrituracaoacoes@itau-unibanco.com.br;1999-07-12;
62.002.886/0001-60;2020-01-01;2;96467;SAO PAULO TURISMO S.A.;Itaú Corretora de Valores S/A;61.194.353/0001-64;Endereço da Sede;Av. Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;0011;27402571;;;;escrituracaorendavariavel@itau-unibanco.com.br;2015-01-13;
62.144.175/0001-20;2020-01-01;1;90455;BCO PINE S.A.;ITAÚ CORRETORA DE VALORES S.A. ("ITAUCOR");61.194.353/0001-64;Endereço da Sede;Rua Ururaí, 111;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;27974529;;011;27973750;adriana.souza@itau-unibanco.com.br;2010-11-29;
62.232.889/0001-90;2020-01-01;2;92576;BCO DAYCOVAL S.A.;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Cidade de Deus - Prédio Branco Bloco B - 1º andar;s/nº;Cidade de Deus;Osasco;SP;Brasil;06029900;;011;36844522;;011;36849441;4010.acoescustodia@bradesco.com.br;2007-06-27;
62.984.091/0001-02;2020-01-01;2;100072;CRUZEIRO DO SUL EDUCACIONAL S.A.;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Núcleo Cidade de Deus, s/nº;Prédio amarelo;Vila Yara;Osasco;SP;Brasil;06029900;;;;;;;dac.escrituracao@bradesco.com.br;2020-09-30;
64.904.295/0001-03;2020-01-01;1;92999;CAMIL ALIMENTOS S.A.;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Departamento de Ações e Custódia - Avenia Yara;S/N;Cidade de Deus;Osasco;SP;Brasil;06029900;;5511;36849441;;5511;36843811;dac.escrituracao@bradesco.com.br;2011-01-31;
65.654.303/0001-73;2020-01-01;3;99211;DIBENS LEASING S.A. - ARREND.MERCANTIL;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Agência Especializada Acionistas - Rua Boa Vista, 176;1º Subsolo;Centro;São Paulo;SP;Brasil;01092900;;11;30039285;;;;escrituracaoacoes@itau-unibanco.com.br;2005-11-25;
67.010.660/0001-24;2020-01-01;2;96774;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Cidade de Deus;s/nº;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849197;;11;36859644;4010.acoes@bradesco.com.br;2006-12-01;
67.571.414/0001-41;2020-01-01;2;93729;VIVER INCORPORADORA E CONSTRUTORA S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço para Correspondência;Av. BRIGADEIRO FARIA LIMA;3400 - 10º andar;ITAIM BIBI;São Paulo;SP;Brasil;04538133;;11;50297780;;11;50297780;investfone.investimento@itau-unibanco.com.br;2009-07-20;
67.620.377/0001-14;2020-01-01;2;102925;MINERVA S.A.;Itau Corretora de Valores S/A;61.194.353/0001-64;Endereço da Sede;Avenida Brigadeiro Faria Lima, nº 3400;10º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27402598;;11;43492598;rosane-aparecida.silva@itau-unibanco.com.br;2009-02-01;
69.720.910/0001-45;2020-01-01;1;91958;CCB BRASIL ARRENDAMENTO MERCANTIL S.A.;CCB Brasil Arrendamento Mercantil S/A;69.720.910/0001-45;Endereço da Sede;Av Brigadeiro Faria Lima, 4440;2º andar, sala 6;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;21739153;;11;21739277;controladoria@br.ccb.com;2015-10-01;
71.208.516/0001-74;2020-01-01;1;91610;ALGAR TELECOM S/A;Itau Corretora de Valores S/A;61.194.353/0001-64;Endereço da Sede;AV BRIGADEIRO FARIA LIMA 3500;3º ANDAR;SAO PAULO;;SP;Brasil;04538132;;;;;;;;2017-10-13;
71.476.527/0001-35;2020-01-01;3;98704;CONSTRUTORA TENDA S.A.;Itaú Unibanco;60.701.190/0001-04;Endereço da Sede;Rua Ururaí, 111;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;27402597;;011;27402887;escrituracaorendavariavel@itau-unibanco.com.br;2016-11-11;
71.673.990/0001-77;2020-01-01;2;92538;NATURA COSMETICOS S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Rua Ururaí, 111;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;27402571;;011;43492572;erick.rodrigues@itau-unibanco.com.br;2004-03-18;
73.178.600/0001-18;2020-01-01;2;91809;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Banco Bradesco S.A.;60.746.948/0001-12;Endereço para Correspondência;Cidade de Deus;S / Nº;Vila Yara;São Paulo;SP;Brasil;06029900;;011;36849495;;011;36843811;4010.acecustodia@bradesco.com.br;2010-01-04;
73.903.718/0001-61;2020-01-01;1;92152;SNB PARTICIPACOES SA;Itau Unibanco S/A;60.701.190/0001-04;Endereço da Sede;PRAÇA ALFREDO EGYDIO DE SOUZA ARANHA, 100;;TORRE OLAVO SETUBAL;;SP;Brasil;04344902;;011;50191133;;011;50191133;relacoes.investidores@itausa.com.br;1999-09-10;
75.315.333/0001-09;2020-01-01;1;93671;ATACADÃO S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Avenida Brigadeiro Faria Lima;3400 - 10 andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27402565;;11;50291920;adriana.souza@itau-unibanco.com.br;2017-05-23;
76.484.013/0001-45;2020-01-01;2;96950;CIA SANEAMENTO DO PARANA - SANEPAR;Banco Bradesco S.A;60.746.948/0001-12;Endereço da Sede;Cidade de Deus S/N;Prédio Amarelo - 2º;Cidade de Deus;Osasco;SP;Brasil;06029900;;11;36849441;;41;36842811;dac.escrituracao@bradesco.com.br;2019-11-01;
76.535.764/0001-43;2020-01-01;1;90493;OI S.A. - Em Recuperação Judicial;Banco do Brasil;00.000.000/0001-91;Endereço da Sede;Rua Lélio Gama nº 105;38º andar;Centro;Rio de Janeiro;RJ;Brasil;20031080;;021;38083715;;021;38086088;aescriturais@bb.com.br;2011-10-03;
76.627.504/0001-06;2020-01-01;4;99828;INEPAR S.A. INDUSTRIA E CONSTRUCOES;BANCO BRADESCO;60.746.948/0001-12;Endereço para Correspondência;Avenida Yara s/n;s/n;Cidade de Deus;Osasco;SP;Brasil;06029900;;11;36843811;;11;36843811;4010.fabiana@bradesco.com.br;2008-01-15;
78.876.950/0001-71;2020-01-01;3;99035;CIA HERING;Itaú S/A Corretora de Valores Mobiliários;61.194.353/0001-64;Endereço da Sede;Avenida Brigadeiro Faria Lima, 3400;14° andar;Itaim;São Paulo;SP;Brasil;04538133;;11;50291925;;11;50291925;ri@ciahering.com.br;1992-07-31;
81.243.735/0001-48;2020-01-01;3;102798;POSITIVO TECNOLOGIA S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço para Correspondência;Avenida Brigadeiro Faria Lima, 3.400;10º andar;Itaim Bibi;São Paulo;SP;Brasil;04538133;;011;50291800;;011;50291800;gercina.bueno@itau-unibanco.com.br;2009-02-02;
82.508.433/0001-17;2020-01-01;1;94268;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;Itau Unibanco S/A;60.701.190/0001-04;Endereço da Sede;Rua Ururaí, 111;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;27974515;;011;27973140;danilo.alvarenga@itau-unibanco.com.br;2007-06-11;
82.636.986/0001-55;2020-01-01;1;93956;TEKA-TECELAGEM KUEHNRICH S.A. - Em Recuperação Judicial;Banco Bradesco S.A.;60.746.948/0001-12;Endereço para Correspondência;Cidade de Deus;Prédio Amarelo;Vila Yara;Osasco;SP;Brasil;06029900;;011;36843749;;011;36842714;4010.acoes@bradesco.com.br;1990-06-07;
82.640.558/0001-04;2020-01-01;1;94112;KARSTEN S.A.;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Cidade de Deus;s/n;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36843811;4010.acoes@bradesco.com.br;2007-12-01;
82.643.537/0001-34;2020-01-01;3;99788;ELECTRO ACO ALTONA S.A.;Itau Corretora de Valores S/A;61.194.353/0001-64;Endereço da Sede;Av. Brigadeiro;São Paulo;Itaim BIBI;São Paulo;SP;Brasil;04538132;;11;50291925;;11;50291925;escrituracaoacoes@itau-unibanco.com.br;1990-02-01;
82.901.000/0001-27;2020-01-01;2;99918;Intelbras S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Avenida Brigadeiro Faria Lima, n° 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27402568;;;;atendimentoescrituracao@itau-unibanco.com.br;2020-11-11;
82.981.929/0001-03;2020-01-01;1;97938;CIA INDUSTRIAL SCHLOSSER S.A.;Itau Corretora de Valores S/A;61.194.353/0001-64;Endereço para Correspondência;AVENIDA BRIGADEIRO FARIA LIMA, 3400;0;ITAIM BIBI;São Paulo;SP;Brasil;04538132;;11;50291925;;11;59291920;juridico@schlosser.com.br;1991-11-21;
82.982.075/0001-80;2020-01-01;1;95835;TEXTIL RENAUXVIEW S.A.;BANCO BRADESCO SA;60.746.948/0001-12;Endereço da Sede;Cidade de Deus s/nº - Prédio Amarelo;2º andar;Centro;Osasco;SP;Brasil;06029900;;11;36849441;;11;36842714;4010.acoes@bradesco.com.br;1991-07-25;
83.475.913/0001-91;2020-01-01;3;96951;PBG S/A;BANCO ITAU S/A;60.701.190/0001-04;Endereço da Sede;Rua: Boa Vista;nº 176;Centro;São Paulo;SP;Brasil;01014000;;011;32473138;;011;32473138;erick.rodrigues@itau-unibanco.com.br;;
83.878.892/0001-55;2020-01-01;2;95838;CENTRAIS ELET DE SANTA CATARINA S.A.;ITAU CORRETORA DE VALORES S.A.;61.194.353/0001-64;Endereço da Sede;Avenida Engº Armando de Arruda Pereira, 707;;Jabaquara;São Paulo;SP;Brasil;04344902;;5548;50291925;;5548;50291917;escrituracaorendavariavel@itau-unibanco.com.br;2005-12-05;
84.429.695/0001-11;2020-01-01;2;97808;WEG S.A.;BANCO BRADESCO SA;61.366.936/0010-16;Endereço para Correspondência;AV. YARA, S/N - PRÉDIO AMARELO;2°ANDAR;Vila Yara;Osasco;SP;Brasil;06028100;;011;36849441;;011;36843811;401O.acoes@bradesco.com.br;1989-04-24;
84.683.374/0001-49;2020-01-01;2;99805;TUPY S.A.;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Cidade de Deus, s/nº, Prédio Amarelo, 2 andar;-;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36843811;4010.acoes@bradesco.com.br;2014-01-01;
84.683.408/0001-03;2020-01-01;1;95353;DOHLER S.A.;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Avenida Yara, s/nº;s/nº;Cidade de Deus;São Paulo;SP;Brasil;06029900;;11;36843749;;47;36842714;dac.escrituracao@bradesco.com.br;2007-05-15;
84.683.671/0001-94;2020-01-01;3;98856;WETZEL S.A. EM RECUPERAÇÃO JUDICIAL;Itaú Corretora de Valores S/A;61.194.353/0001-64;Endereço para Correspondência;Av. Brigadeiro Faria de Lima, 3.400;10º andar;Itaim Bibi;São Paulo;SP;Brasil;04538133;;11;50291919;;47;50291920;investfone.investimento@itau-unibanco.com.br;2009-03-02;
84.693.183/0001-68;2020-01-01;2;92894;SCHULZ S.A.;Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Cidade de Deus, S/N;.;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36842811;4010.acoes@bradesco.com.br;2000-01-01;
85.041.333/0001-11;2020-01-01;2;97884;TERMINAIS PORTUARIOS PONTA DO FELIX S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Avenida Brigadeiro Faria Lima, 3.400;;Bairro Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27402598;;11;43492598;rosane-aparecida.silva@itau-unibanco.com.br;2009-03-02;
86.375.425/0001-09;2020-01-01;2;94413;METISA METALURGICA TIMBOENSE S.A.;Itaú Unibanco S.A.;60.701.190/0001-04;Endereço da Sede;Rua Ururaí, 111,;Prédio B, Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;11;27974128;;11;27973140;rosane-aparecida.silva@itau-unibanco.com.br;2007-12-18;
86.550.951/0001-50;2020-01-01;2;96546;POMIFRUTAS S/A - EM RECUPERAÇÃO JUDICIAL;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço para Correspondência;Av. BRIGADEIRO FARIA LIMA, 3400;10° ANDAR;ITAIM BIBI;São Paulo;SP;Brasil;04538133;;5511;50291919;;5511;50291920;investfone.investimento@itau-unibanco.com.br;2009-03-02;
87.043.832/0001-73;2020-01-01;1;93580;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;ITAU CORRETORA DE VALORES S.A.;61.194.353/0001-64;Endereço da Sede;Av. Brigadeiro Faria Lima, 3400;10º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27974515;;11;27974515;marcio.condesouza@itau-unibanco.com.br;1998-11-24;
87.456.562/0001-22;2020-01-01;1;93274;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;Itau Corretora de Valores S/A;61.194.353/0001-64;Endereço da Sede;Rua Ururaí, 111;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;27974515;;011;27973140;marcio.conde-souza@itau-unibanco.com.br;;
88.610.126/0001-29;2020-01-01;1;94459;FRAS-LE S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Rua Ururaí, 111,;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;27402598;;011;43492598;escrituracaorendavariavel@itau-unibanco.com.br;2009-02-02;
88.610.191/0001-54;2020-01-01;1;90488;MUNDIAL S.A. - PRODUTOS DE CONSUMO;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Cidade de Deus, S/N - Prédio Amarelo;2º andar;Cidade de Deus;Osasco;SP;Brasil;06029900;;11;36849441;;11;36843811;dac.escrituracao@bradesco.com.br;2012-01-01;
88.611.835/0001-29;2020-01-01;2;99784;MARCOPOLO S.A.;ITAU CORRETORA DE VALORES S.A. (ITAUCOR);61.194.353/0001-64;Endereço da Sede;Avenida Brigadeiro Faria Lima, 3400;10º andar;Itaim Bibi;Caxias do Sul;RS;Brasil;04538132;;011;50291809;;011;50291920;gercina.bueno@itau-unibanco.com.br;1990-02-01;
88.613.658/0001-10;2020-01-01;2;99818;PETTENATI S.A. INDUSTRIA TEXTIL;Itaú Corretora de Valores S/A;61.194.353/0001-64;Endereço da Sede;Av. Brigadeiro Faria Lima, 3400;10º andar;Itaim Bibi;São Paulo;SP;Brasil;04538133;;11;50297780;;11;50297780;escrituracaorendavariavel@itau-unibanco.com.br;2009-03-31;
89.086.144/0001-16;2020-01-01;1;94014;RANDON S.A. IMPLEMENTOS E PARTICIPACOES;ITAU CORRETORA DE VALORES S.A.;61.194.353/0001-64;Endereço da Sede;Rua Ururaí, 111;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;27402598;;011;43492598;escrituracaorendavariavel@itau-unibanco.com.br;2009-02-02;
89.096.457/0001-55;2020-01-01;1;93885;SLC AGRICOLA S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço para Correspondência;AV. BRIGADEIRO FARIA LIMA, 3400;10º ANDAR;ITAIM BIBI;São Paulo;SP;Brasil;04538132;;11;50291942;;11;50291920;adriana.souza@itau-unibanco.com.br;2007-05-23;
89.463.822/0001-12;2020-01-01;1;93483;LUPATECH S.A.;Banco Bradesco S.A.;60.746.948/0001-12;Endereço para Correspondência;Cidade de Deus - Prédio Amarelo;Subsolo;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36843811;4010.acoes@bradesco.com.br;2006-04-25;
89.637.490/0001-45;2020-01-01;1;90286;KLABIN S.A.;ITAU CORRETORA DE VALORES S.A.;61.194.353/0001-64;Endereço para Correspondência;Av. Brigadeiro Faria Lima, 3400;10º andar;Itaim Bibi;São Paulo;SP;Brasil;04538133;;11;50297780;;11;50291920;investfone.investimento@itau-unibanco.com.br;1998-11-04;
89.850.341/0001-60;2020-01-01;4;95673;GRENDENE S.A.;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Núcleo Cidade de Deus - Prédio Amarelo;2º andar;Vila Yara;Osasco;SP;Brasil;06029900;;0800;7011616;;011;36845645;dac.acecustodia@bradesco.com.br;2020-08-03;
89.850.341/0001-60;2020-01-01;4;95673;GRENDENE S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Agência Especializada - Rua Boa Vista, 176;1º Subsolo;Centro;São Paulo;SP;Brasil;01092900;;11;30039285;;;;escrituracaoacoes@itau-unibanco.com.br;2009-02-02;2020-08-02
89.850.341/0001-60;2020-01-01;4;95673;GRENDENE S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Agência Especializada - Av. Almirante Barroso, 52;2º Andar;Centro;Rio de Janeiro;RJ;Brasil;20031918;;21;30039285;;;;escrituracaoacoes@itau-unibanco.com.br;2009-02-02;2020-08-02
90.076.886/0001-40;2020-01-01;2;97660;MINUPAR PARTICIPACOES S.A.;Banco Itau-Unibanco S/A.;61.194.353/0001-64;Endereço da Sede;Av. Brigadeiro Faria Lima, nº 3500;Andar 3;Itaim Bibi;São Paulo;SP;Brasil;04538132;;011;30039285;;011;30034828;escrituracaorendavariavel@itau-unibanco.com.br;1990-09-14;
90.441.460/0001-48;2020-01-01;2;99727;UNICASA INDÚSTRIA DE MÓVEIS S.A.;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Rua Núcleo Cidade de Deus;s/n;Vila Yara;Osasco;SP;Brasil;06029090;;011;36843684;;011;36843684;dac.escrituracao@bradesco.com.br;2020-12-01;
90.441.460/0001-48;2020-01-01;2;99727;UNICASA INDÚSTRIA DE MÓVEIS S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Avenida Brigadeiro Faria Lima, 3400;10º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;011;30039285;;011;27973140;escrituracoesdeacoes@itau-unibanco.com.br;2012-04-27;2020-11-30
91.333.666/0001-17;2020-01-01;3;99820;RECRUSUL S.A.;Itaú Unibanco S/A;60.701.190/0001-04;Endereço da Sede;Rua Ururaí, 111;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;27974515;;011;27973140;escrituracaorendavariavel@itau-unibanco.com.br;1990-02-01;
91.495.499/0001-00;2020-01-01;1;94255;STARA S.A. - INDÚSTRIA DE IMPLEMENTOS AGRÍCOLAS;Itau-Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Avenida Brigadeiro Faria Lima 3500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30726165;;;;ana.stringueta@itau-unibanco.com.br;2016-09-15;
91.669.747/0001-92;2020-01-01;2;91309;FINANSINOS S.A.- CREDITO FINANC E INVEST;BANCO DO BRASIL S.A.;00.000.000/0001-91;Endereço da Sede;Rua Professor Lélio Gama, n° 105, Edifício SEDAN, 38°ANDAR;;Centro;Rio de Janeiro;RJ;Brasil;20031080;;21;38083715;;;;aescriturais@bb.com.br;2020-03-01;
91.983.056/0001-69;2020-01-01;3;98795;KEPLER WEBER S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Av Brigadeiro Faria Lima;3500 - 3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538133;;11;30039285;;11;27973750;investfone.investimento@itau-unibanco.com.br;1990-02-01;
