CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Contato;Data_Inicio_Contato;Data_Fim_Contato;Tipo_Endereco;Logradouro;Complemento;Bairro;Cidade;Sigla_UF;Pais;CEP;DDI_Telefone;DDD_Telefone;Telefone;DDI_Fax;DDD_Fax;Fax;Email
43.470.988/0001-65;2020-01-01;1;90334;EVEN CONSTRUTORA E INCORPORADORA S.A.;José Carlos Wollenweber Filho;2020-01-06;;Endereço da Sede;Rua Hungria;1400, 2º andar;Jardim América;São Paulo;SP;Brasil;01455000;;011;33773699;;011;33773780;ri@even.com.br
43.776.517/0001-80;2020-01-01;2;97847;CIA SANEAMENTO BASICO EST SAO PAULO;Mario Azevedo de Arruda Sampaio;1994-06-27;;Endereço para Correspondência;Rua Costa Carvalho, 300;-;Pinheiros;São Paulo;SP;Brasil;05429900;;11;33888664;;11;33888669;maasampaio@sabesp.com.br
45.242.914/0001-05;2020-01-01;2;96852;C&A Modas S.A.;Roberta Noronha;2020-02-17;;Endereço da Sede;Alameda Araguaia;1.222/1.022;Alphaville;Barueri;SP;Brasil;06455000;;11;21346169;;11;21346169;roberta.noronha@cea.com.br
45.365.558/0001-09;2020-01-01;1;98741;VITTIA FERTILIZANTES E BIOLOGICOS S.A.;Alexandre Del Nero Frizzo;2020-11-16;;Endereço da Sede;Avenida Marginal Esquerda, 1.000;;Distrito Industrial;São Joaquim da Barra;SP;Brasil;14600000;;16;38108028;;;;ri@vittia.com.br
45.453.214/0001-51;2020-01-01;1;92896;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;Suzana Gruenbaum;2019-08-05;;Endereço da Sede;Avenida Ayrton Senna, 2150;Bloco P - 3 andar;Barra da Tijuca;Rio de Janeiro;RJ;Brasil;22775900;;5521;40090276;;5521;24913906;ri@profarma.com.br
47.508.411/0001-56;2020-01-01;1;93023;CIA BRASILEIRA DE DISTRIBUICAO;Christophe José Hidalgo;2020-04-30;;Endereço da Sede;Avenida Brigadeiro Luís Antônio, 3142;;Jardim Paulista;São Paulo;SP;Brasil;01402901;;11;38860533;;11;38860244;gpa.ri@gpabr.com
47.508.411/0001-56;2020-01-01;1;93023;CIA BRASILEIRA DE DISTRIBUICAO;Isabela Cadenassi;2019-10-01;2020-04-29;Endereço da Sede;Avenida Brigadeiro Luís Antônio, 3142;;Jardim Paulista;São Paulo;SP;Brasil;01402901;;11;38860533;;11;38860244;gpa.ri@gpabr.com
47.509.120/0001-82;2020-01-01;2;91026;BRADESCO LEASING S.A. ARREND MERCANTIL;André Bernardino da Cruz Filho;2009-12-07;;Endereço da Sede;Núcleo Cidade de Deus - Prédio Amarelo;2º andar;Vila Yara;Osasco;SP;Brasil;06029900;;11;36844522;;11;36845645;dac.acecustodia@bradesco.com.br
47.960.950/0001-21;2020-01-01;1;94376;MAGAZINE LUIZA S.A.;Roberto Bellissimo Rodrigues;2011-02-21;;Endereço da Sede;Rua Amazonas da Silva, 27;-;Vila Guilherme;São Paulo;SP;Brasil;02051000;;11;35042727;;11;35042727;ri@magazineluiza.com.br
49.263.189/0001-02;2020-01-01;3;100368;HELBOR EMPREENDIMENTOS S.A.;Franco Gerodetti Neto;2020-11-11;;Endereço da Sede;Av Vereador Narciso Yague Guimarães, 1145;15º andar;Jardim Armênia;Mogi das Cruzes;SP;Brasil;08780500;;11;47958555;;11;31741211;ri@helbor.com.br
50.564.053/0001-03;2020-01-01;1;95278;BOMBRIL S.A.;Alexandre Yazbek;2020-06-17;;Endereço da Sede;Marginal Direita da Via Anchieta, KM 14;S/N;Rudge Ramos;São Bernardo do Campo;SP;Brasil;09696000;;11;43661041;;11;43661287;acionista@bombril.com.br
50.564.053/0001-03;2020-01-01;1;95278;BOMBRIL S.A.;Wagner Brilhante de Albuquerque/ Andrea Ribeiro;2016-04-25;2020-06-16;Endereço da Sede;Marginal Direita da Via Anchieta, KM 14;S/N;Rudge Ramos;São Bernardo do Campo;SP;Brasil;09696000;;11;43661041;;11;43661287;acionista@bombril.com.br
50.746.577/0001-15;2020-01-01;1;95398;COSAN S.A.;Phillipe Casale;2015-04-01;;Endereço da Sede;Av. Brigadeiro Faria Lima, 4100;16º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;011;38979797;;011;38979798;dep.ri@cosan.com
50.926.955/0001-42;2020-01-01;2;96818;VULCABRAS/AZALEIA S.A.;Wagner Dantas da Silva;2019-08-05;;Endereço da Sede;Av. Antônio Frederico Ozanan;1440;Da Grama;Jundiaí;SP;Brasil;13219001;;11;52259500;;;;dri@vulcabras.com.br
51.128.999/0001-90;2020-01-01;2;93085;NUTRIPLANT INDUSTRIA E COMERCIO S.A.;Ricardo Lessa Pansa;2012-01-01;;Endereço da Sede;Rua Arnaldo, 388;;Bairro Engenho Novo;Barueri;SP;Brasil;06415110;;11;41617600;;11;41612036;ri@nutriplant.com.br
51.218.147/0001-93;2020-01-01;2;92676;IGUATEMI EMPRESA DE SHOPPING CENTERS S.A;Roberta Noronha;2016-10-03;2020-02-14;Endereço da Sede;Rua Angelina Maffei Vita, 200;9º andar;Jardim Paulistano;São Paulo;SP;Brasil;01455070;;11;31376872;;11;31377097;ri@iguatemi.com.br
51.466.860/0001-56;2020-01-01;2;97876;SAO MARTINHO S.A.;Aline Reigada;2015-04-01;;Endereço da Sede;RUA GERALDO FLAUSINO GOMES, 61;13º ANDAR;BROOKLIN NOVO;São Paulo;SP;Brasil;04575060;;011;21054100;;011;21054141;Aline.Reigada@saomartinho.com.br
52.548.435/0001-79;2020-01-01;3;98208;JSL S.A.;Felipe Brindo da Cruz;2015-01-19;;;;;;;;;;;;;;;;
53.113.791/0001-22;2020-01-01;2;102853;TOTVS S.A.;Gilsomar Maia Sebastião;2008-01-01;;Endereço da Sede;Avenida Braz Leme;1000;Casa Verde;São Paulo;SP;Brasil;02511000;;11;20997773;;11;20997335;ri@totvs.com.br
56.444.250/0001-75;2020-01-01;4;95285;HAUSCENTER SA;FERNANDO GUILHERME DE FRANCISCO NEGRÃO;2020-06-12;;Endereço da Sede;AVENIDA DAS NAÇÕES UNIDAS, nr. 12559, piso L;SALA 09;BROOKLIN NOVO;São Paulo;SP;Brasil;04578903;;021;21037621;;021;21037621;intercorpconsultoria@uol.com.br
56.643.018/0001-66;2020-01-01;2;92728;EUCATEX S.A. INDUSTRIA E COMERCIO;Waneska Bandeira;2007-09-01;;Endereço da Sede;Av. Juscelino Kubitschek, 1830 11 andar;Torre I;Vila Nova Conceição;São Paulo;SP;Brasil;04543900;;11;30492473;;;;ri@eucatex.com.br
56.643.018/0001-66;2020-01-01;2;92728;EUCATEX S.A. INDUSTRIA E COMERCIO;Waneska Bandeira;2007-09-01;;Endereço da Sede;Av. Juscelino Kubitschek, 1830 11 andar;Torre I;Vila Nova Conceição;São Paulo;SP;Brasil;04543900;;11;30492473;;;;waneska@eucatex.com.br
56.720.428/0001-63;2020-01-01;2;97915;INDUSTRIAS ROMI S.A.;Daniel Antonelli;2017-01-01;;Endereço da Sede;Rodovia Luís de Queiroz (SO 304), s/n;KM 141,5;Dist. Industrial Sul;Santa Bárbara d Oeste;SP;Brasil;13459057;;19;34559418;;19;34559990;dri@romi.com
58.119.199/0001-51;2020-01-01;1;90376;ODONTOPREV S.A.;José Roberto Borges Pacheco;2006-06-13;;Endereço da Sede;Av.Marcos Penteado de Ulhôa Rodrigues, nº 939 CJ.1401;14º andar;Alphaville;Barueri;SP;Brasil;06460040;;0011;48788893;;0011;48788893;ri@odontoprev.com.br
58.430.828/0001-60;2020-01-01;2;97641;Blau Farmacêutica S.A.;Melissa Angelini;2020-08-17;;Endereço da Sede;Rodovia Raposo Tavares, Km 30,5, n.º 2.833, Unidade I;prédios 100/110;Barro Branco;Cotia;SP;Brasil;06705030;;11;46159413;;11;46159401;ri@blau.com.br
58.430.828/0001-60;2020-01-01;2;97641;Blau Farmacêutica S.A.;Renato de Oliveira Braun;2017-10-03;2020-07-30;Endereço da Sede;Rodovia Raposo Tavares, Km 30,5, n.º 2.833, Unidade I;prédios 100/110;Barro Branco;Cotia;SP;Brasil;06705030;;11;46159413;;11;46159401;ri@blau.com.br
59.105.999/0001-86;2020-01-01;1;96472;WHIRLPOOL S.A.;Fabiana Magrini;2019-09-01;;Endereço da Sede;Avenida das Nações Unidas, 12995;32 andar;Brooklin Novo;São Paulo;SP;Brasil;04578000;;11;37876102;;11;37876484;investidores@whirlpool.com
59.105.999/0001-86;2020-01-01;1;96472;WHIRLPOOL S.A.;Thiago Agda de Sousa;2016-07-01;2019-08-31;Endereço da Sede;Avenida das Nações Unidas, 12995;32 andar;Brooklin Novo;São Paulo;SP;Brasil;04578000;;11;37876405;;11;37876484;investidores@whirlpool.com
59.285.411/0001-13;2020-01-01;3;93541;BCO PAN S.A.;Carlos Eduardo Pareira Guimarães;2016-04-04;2020-05-21;Endereço da Sede;Avenida Paulista, 1374;16º andar;Bela Vista;São Paulo;SP;Brasil;01310100;;11;32645343;;;;ri@grupopan.com
59.285.411/0001-13;2020-01-01;3;93541;BCO PAN S.A.;Mauro Dutra Mediano Dias;2020-05-22;;Endereço da Sede;Avenida Paulista, 1374;16º andar;Bela Vista;São Paulo;SP;Brasil;01310100;;11;32645343;;;;ri@grupopan.com
59.418.806/0001-47;2020-01-01;2;97863;TRACK & FIELD CO S.A.;Fernando Queiroz Tracanella;2020-02-27;;Endereço da Sede;Rua Dr. Eduardo Souza Aranha, nº 387, Edif. Juscelino Plaza;8º e 9º andar;Vila Nova Conceição;São Paulo;SP;Brasil;04543121;;11;30481200;;11;30481200;ri@tf.com.br
59.789.545/0001-71;2020-01-01;2;96243;POLPAR S.A.;Maria Cecilia Castro Neves Ipiña;2018-12-04;;Endereço da Sede;AVENIDA BRIGADEIRO FARIA LIMA, 1355;21º ANDAR;JARDIM PAULISTANO;São Paulo;SP;Brasil;01452919;;11;35039069;;;;cecilian@suzano.com.br
60.398.369/0004-79;2020-01-01;3;99996;PARANAPANEMA S.A.;GIOVANNA ARAUJO PACHECO;2020-03-17;2020-10-16;Endereço da Sede;RUA FELIPE CAMARÃO;500;UTINGA;Santo André;SP;Brasil;09220580;;11;21997855;;11;44614034;ri@paranapanema.com.br
60.444.437/0001-46;2020-01-01;5;102653;LIGHT SERVICOS DE ELETRICIDADE S.A.;Rodrigo Domingues Vilela;2019-08-12;;Endereço da Sede;Avenida Marechal Floriano, 168;Bloco 1, 2º andar;Centro;Rio de Janeiro;RJ;Brasil;20080002;;21;22112700;;00;00000000;ri@light.com.br
60.476.884/0001-87;2020-01-01;2;93558;MAHLE-METAL LEVE S.A.;Itaú Corretora de Valores S.A.;2002-08-22;;Endereço da Sede;Rua Ururaí, 111;Prédio B- Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;27974529;;011;27973750;adriana.souza@itau-unibanco.com.br
60.500.139/0001-26;2020-01-01;1;95364;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;Área de Relacionamento com Investidores;2014-08-20;;Endereço da Sede;Rua Henrique Schaumann, 270;5º andar;Cerqueira César;São Paulo;SP;Brasil;05413909;;11;46379151;;11;36133062;admri@saraiva.com.br
60.543.816/0001-93;2020-01-01;1;93253;JEREISSATI PARTICIPACOES S.A.;Alexandre Jereissati Legey;2019-05-14;;Endereço da Sede;Rua Angelina Maffei Vita;200 9º andar;Jardim Paulistano;São Paulo;SP;Brasil;01455070;;011;31377067;;011;31377097;alegey@gj.com.br
60.637.238/0001-54;2020-01-01;1;96706;INDUSTRIAS J B DUARTE S.A.;Edison Cordaro;2006-12-01;;Endereço da Sede;Rua Agostinho Gomes , 2.816;Sala 2;Ipiranga;São Paulo;SP;Brasil;04206001;;011;20615545;;;;industriasjbduarte@industriasjbduarte.com.br
60.651.809/0001-05;2020-01-01;2;96242;SUZANO HOLDING S.A.;MARIA CECILIA CASTRO NEVES IPIÑA;2018-12-04;;Endereço da Sede;AVENIDA BRIGADEIRO FARIA LIMA, 1355;21º ANDAR;JARDIM PAULISTANO;São Paulo;SP;Brasil;01452919;;11;35039069;;;;cecilian@suzano.com.br
60.746.948/0001-12;2020-01-01;1;91028;BCO BRADESCO S.A.;André Bernardino da Cruz Filho;2009-12-07;;Endereço da Sede;Núcleo Cidade de Deus, Prédio Amarelo;2º andar;Vila Yara;Osasco;SP;Brasil;06029900;;11;36844522;;11;36845645;dac.acecustodia@bradesco.com.br
60.840.055/0001-31;2020-01-01;1;94476;FLEURY S.A.;Rodrigo Penido Paes Manso;2018-07-31;;Endereço da Sede;Avenida General Valdomiro de Lima;508;Jabaquara;São Paulo;SP;Brasil;04344903;;011;50147303;;011;50147200;fernando.leao@grupofleury.com.br
60.851.615/0001-53;2020-01-01;2;95271;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;JOÃO CARLOS PURKOTE;1996-06-28;;Endereço da Sede;RUA HUNGRIA,888;3º ANDAR;JARDIM EUROPA;São Paulo;SP;Brasil;01455905;;11;21058900;;11;21058900;controladoria@bardella.com.br
60.872.504/0001-23;2020-01-01;2;99189;ITAU UNIBANCO HOLDING S.A.;ITAÚ CORRETORA DE VALORES S.A.;2012-11-22;;Endereço da Sede;DSMC - SSCO - Gerência de Escrituração - Rua Ururaí, 111;Prédio B - Terreo;Tatuapé;São Paulo;SP;Brasil;03084010;;11;30039285;;;;atendimentoescrituracao@itau-unibanco.com.br
60.894.730/0001-05;2020-01-01;1;96432;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;Leonardo Karam Rosa;2017-08-01;;Endereço da Sede;Rua Professor José Vieira de Mendonça, 3011;5º andar;Engenho Nogueira;Belo Horizonte;MG;Brasil;31310260;;31;34998856;;31;34999357;investidores@usiminas.com
60.933.603/0001-78;2020-01-01;1;93473;CESP - CIA ENERGETICA DE SAO PAULO;Isabela Comelato Cerbasi;2019-04-16;;Endereço da Sede;Avenida Dra. Ruth Cardoso, 7.221;12º andar;Pinheiros;São Paulo;SP;Brasil;05425902;;011;30922812;;011;30922812;ricesp@cesp.com.br
61.024.352/0001-71;2020-01-01;3;99813;BCO INDUSVAL S.A.;Banco Itaú Unibanco S.A.;2011-05-09;;Endereço da Sede;DISO|SPGE|GOE - Gerência de Escrituração - Rua Ururaí, 111;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;30039285;;;;atendimentoescrituracao@itau-unibanco.com.br
61.065.751/0001-80;2020-01-01;2;99650;ROSSI RESIDENCIAL S.A.;Vitor Simões Alvarez;2016-08-13;;Endereço da Sede;Rua Henri Dunant, 873 - Conj. 601 a 605;6° andar;Santo Amaro;São Paulo;SP;Brasil;04709111;;11;40582502;;11;40582100;ri@rossiresidencial.com.br
61.079.117/0001-05;2020-01-01;1;90923;ALPARGATAS S.A.;Carlos Augusto Biehl;2018-07-02;;Endereço da Sede;Av. das Nações Unidas, 14261 - Ala A;9,10,11 andares;Vila Gertrudes;São Paulo;SP;Brasil;04794000;;11;45697397;;11;30451199;ri@alpargatas.com.br
61.080.313/0001-91;2020-01-01;2;93917;COBRASMA S.A.;Gilmar Bassan;1979-12-12;;Endereço da Sede;Rua Professor Luis Eulalio de Bueno Vidigal 131;;Centro;Osasco;SP;Brasil;06093085;;011;46238422;;011;46238425;cobrasma_fn@terra.com.br
61.092.037/0001-81;2020-01-01;4;95769;ETERNIT S.A. - Em Recuperação Judicial;Paula Dell'Agnolo Barhum Macedo;2017-04-20;;Endereço da Sede;Rua Dr. Fernandes Coelho, 85;8º andar;Pinheiros;São Paulo;SP;Brasil;05423040;;011;31943881;;011;38162782;ri@eternit.com.br
61.156.113/0001-75;2020-01-01;1;96425;IOCHPE MAXION S.A.;Caio Gonçalves de Moraes;2016-09-19;2020-07-17;Endereço da Sede;Rua Luigi Galvani, 146;13º andar;Brooklin Novo;São Paulo;SP;Brasil;04575020;;11;55083800;;11;55067353;ri@iochpe.com.br
61.156.113/0001-75;2020-01-01;1;96425;IOCHPE MAXION S.A.;Luis Fernando Castro de Abreu;2020-07-18;;Endereço da Sede;Rua Luigi Galvani, 146;13º andar;Brooklin Novo;São Paulo;SP;Brasil;04575020;;11;55083830;;11;55067353;ri@iochpe.com.br
61.186.680/0001-74;2020-01-01;2;97625;BANCO BMG S/A;Danilo Herculano;2010-04-06;;Endereço da Sede;Avenida Presidente Juscelino Kubitschek, nº 1830;Sala 101, Parte;Vila Nova Conceição;São Paulo;SP;Brasil;04543000;;11;30672245;;;;ri@bancobmg.com.br
61.189.288/0001-89;2020-01-01;1;94535;MARISA LOJAS S.A.;Agências do Banco Bradesco S.A.;2009-12-11;;Endereço da Sede;Cidade de Deus - Depart de Ações e Custódia - Prédio Amarelo;s/n;Vila Yara;São Paulo;SP;Brasil;06029900;;11;36844522;;11;36849441;4010.acecustodia@bradesco.com.br
61.532.644/0001-15;2020-01-01;1;94338;ITAUSA S.A.;Itaú Corretora de Valores S.A.;2010-08-31;;Endereço da Sede;DISO/SPGE/GOE - Gerência de Escrituração - Rua Ururaí, 111;Prédio B - Terreo;Tatuapé;São Paulo;SP;Brasil;03084010;;11;30039285;;;;escrituracaorendavariavel@itau-unibanco.com.br
61.584.140/0001-49;2020-01-01;5;100116;REDE ENERGIA PARTICIPAÇÕES S.A.;Deborah Coutinho Gil Nunes;2019-09-03;;Endereço da Sede;Avenida Pasteur 110, 6º andar;;Botafogo;Rio de Janeiro;RJ;Brasil;22290040;;21;21229521;;;;deborah.nunes@energisa.com.br
61.585.865/0001-51;2020-01-01;1;90461;RAIA DROGASIL S.A.;ITAU CORRETORA DE VALORES S/A;2009-05-14;;Endereço da Sede;AV BRIGADEIRO FARIA LIMA, 3400;10 ANDAR;ITAIM BIBI;São Paulo;SP;Brasil;04538132;;011;30039285;;011;27973140;escrituracaoacoes@itau-unibanco.com.br
61.695.227/0001-93;2020-01-01;1;92302;ELETROPAULO METROP. ELET. SAO PAULO S.A.;Departamento de Relações com Investidores;1997-12-31;;Endereço da Sede;Av. Dr. Marcos Penteado de Ulhôa Rodrigues, nº 939, torre 2;Loja 1 e 2, 1 ao 7;Bairro Sitio Tamboré;Barueri;SP;Brasil;06460040;;11;21957048;;11;21952308;ri.eletropaulo@enel.com
61.856.571/0001-17;2020-01-01;1;95479;CIA GAS DE SAO PAULO - COMGAS;Gustavo Withers Torres;2019-10-01;;Endereço da Sede;Av. Brigadeiro Faria Lima, nº 4.100;4º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;45045065;;11;45045257;investidores@comgas.com.br
62.144.175/0001-20;2020-01-01;1;90455;BCO PINE S.A.;Eduardo Magalhães Fonseca;2018-08-21;;Endereço da Sede;Avenida Presidente Juscelino Kubitschek, 1830;6° andar;Itaim Bibi;São Paulo;SP;Brasil;04533110;;011;33725333;;;;ri@pine.com
62.232.889/0001-90;2020-01-01;2;92576;BCO DAYCOVAL S.A.;Ricardo Gelbaum;2012-06-01;;Endereço da Sede;Av. Paulista, 1793;10º Andar;Bela Vista;São Paulo;SP;Brasil;01311200;;011;31381025;;011;31380771;ri@bancodaycoval.com.br
62.307.848/0001-15;2020-01-01;1;108936;BANCO RCI BRASIL S.A.;Luiz Felipe Taunay Ferreira;2015-05-01;2019-12-31;Endereço da Sede;Avenida Presidente Juscelino Kubitschek, nº 2041 e 2235;Bloco A;Vila Olímpia;São Paulo;SP;Brasil;04543011;;011;55386000;;011;55386000;acionistas@santander.com.br
62.984.091/0001-02;2020-01-01;2;100072;CRUZEIRO DO SUL EDUCACIONAL S.A.;Fábio Ferreira Figueiredo;2020-08-31;;Endereço da Sede;Rua Césario Galeno;432 a 448;Tatuapé;São Paulo;SP;Brasil;03071000;;11;21781412;;;;dri@cruzeirodosul.edu.br
64.904.295/0001-03;2020-01-01;1;92999;CAMIL ALIMENTOS S.A.;Flávio Jardim Vargas;2017-02-13;;Endereço da Sede;Avenida das Nações Unidas, 8.501;12º andar;Pinheiros;São Paulo;SP;Brasil;05425070;;5511;30399200;;5511;00000000;ri@camil.com.br
65.654.303/0001-73;2020-01-01;3;99211;DIBENS LEASING S.A. - ARREND.MERCANTIL;Itaú Corretora de Valores S.A.;2012-11-22;;Endereço da Sede;DSMC - SSCO - Gerência de Escrituração - Rua Ururaí, 111;Prédio B - Terreo;Tatuapé;São Paulo;SP;Brasil;03084010;;11;30039285;;;;
67.010.660/0001-24;2020-01-01;2;96774;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;Felipe Rodrigues Santos;2018-09-05;2020-08-31;Endereço da Sede;Av Francisco das Chagas de Oliveira;2.455;Higienópolis;São José do Rio Preto;SP;Brasil;15085485;;17;21371874;;11;982068463;henrique.ravazzi@rni.com.br
67.010.660/0001-24;2020-01-01;2;96774;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;Henrique Madi Ravazzi;2020-09-01;;Endereço da Sede;Avenida Francisco das Chagas de Oliveira;2500;Higienópolis;São José do Rio Preto;SP;Brasil;15085485;;17;21371752;;17;21371736;henrique.ravazzi@rni.com.br
67.571.414/0001-41;2020-01-01;2;93729;VIVER INCORPORADORA E CONSTRUTORA S.A.;Ricardo Piccinini da Carvalhinha;2019-02-01;;Endereço da Sede;Rua Fidêncio Ramos, n.º 213;E. Atrium VIII, cj52;Jardim Paulista;São Paulo;SP;Brasil;04551010;;11;30463288;;11;30463046;ri.viver@viver.com.br
67.620.377/0001-14;2020-01-01;2;102925;MINERVA S.A.;Edison Ticle de Andrade Melo e Souza Filho;2019-03-13;;Endereço da Sede;Rua Leopoldo Couto de Magalhães Junior;758;Itaim Bibi;São Paulo;SP;Brasil;04545000;;11;30742444;;;;ri@minervafoods.com
69.720.910/0001-45;2020-01-01;1;91958;CCB BRASIL ARRENDAMENTO MERCANTIL S.A.;Elaine Barbieri Boarini;1993-03-31;;Endereço da Sede;Av. Brigadeiro Faria Lima, 4440;5ª Andar, sala 2;Itaim Bibi;São Paulo;SP;Brasil;04538132;;011;21739153;;011;21739277;compliance.comext@br.ccb.com
71.208.516/0001-74;2020-01-01;1;91610;ALGAR TELECOM S/A;Fernanda Borges Nunes;2016-10-02;;Endereço da Sede;Rua José Alves Garcia;415;Brasil;Uberlândia;MG;Brasil;38400668;;0034;32562155;;;;ri@algartelecom.com.br
71.476.527/0001-35;2020-01-01;3;98704;CONSTRUTORA TENDA S.A.;Luiz Felipe Setten Fustaino;2018-11-05;;Endereço da Sede;Rua Boa Vista, nº 280;pavimentos 8º e 9º;Centro, São Paulo;São Paulo;SP;Brasil;01010001;;11;31119909;;;;ri@tenda.com
71.673.990/0001-77;2020-01-01;2;92538;NATURA COSMETICOS S.A.;João Paulo Brotto Gonçalves Ferreira;2020-03-03;;Endereço da Sede;Avenida Alexandre Colares, 1188;N/A;Vila Jaguara;São Paulo;SP;Brasil;05106000;;011;43899700;;;;oficios@natura.net
73.178.600/0001-18;2020-01-01;2;91809;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Miguel Maia Mickelberg;2019-06-07;;Endereço da Sede;Av. Brigadeiro Faria Lima, 3600;12º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;011;45023445;;011;45023225;ri@cyrela.com.br
73.903.718/0001-61;2020-01-01;1;92152;SNB PARTICIPACOES SA;Jaimes Bento de Almeida Neto;2016-08-31;;Endereço da Sede;RUA SETE DE SETEMBRO, 1213;NEUMARKT;CENTRO;Blumenau;SC;Brasil;89010203;;048;30949004;;048;30949004;dri.snb@almeidajunior.com.br
73.903.718/0001-61;2020-01-01;1;92152;SNB PARTICIPACOES SA;Jaimes Bento de Almeida Neto;2016-08-31;;Endereço da Sede;AVENIDA BRIGADEIRO FARIA LIMA, 3015;12º ANDAR;JARDIM PAULISTANO;São Paulo;SP;Brasil;01452000;;048;30949004;;048;30949004;dri.snb@almiedajunior.com.br
75.315.333/0001-09;2020-01-01;1;93671;ATACADÃO S.A.;Sébastien Durchon;2017-05-19;;Endereço da Sede;Rua George Eastman;213;Vila Tramontano;São Paulo;SP;Brasil;05690000;;011;37798501;;;;ribrasil@carrefour.com
75.609.123/0001-23;2020-01-01;1;94240;OURO VERDE LOCACAO E SERVICO S.A.;Ricardo Fernandes Pereira;2019-07-08;;Endereço da Sede;Rua João Bettega, nº 5.700;-;Cidade Industrial;Curitiba;PR;Brasil;81350000;;41;30947325;;41;32397095;ri@ouroverde.net.br
76.483.817/0001-20;2020-01-01;1;93526;CIA PARANAENSE DE ENERGIA - COPEL;Claumir Corsi Rodrigues;1988-05-01;;Endereço da Sede;Rua Coronel Dulcídio, 800;3º andar;Batel;Curitiba;PR;Brasil;80420170;;0000;0800412772;;41;33312916;acionistas@copel.com
76.484.013/0001-45;2020-01-01;2;96950;CIA SANEAMENTO DO PARANA - SANEPAR;Fabiane Queiroz Santos Heinisch;2020-09-01;;Endereço da Sede;RUA ENGENHEIROS REBOUÇAS, 1376;;REBOUÇAS;Curitiba;PR;Brasil;80215900;;41;33303951;;41;33303951;ri@sanepar.com.br
76.484.013/0001-45;2020-01-01;2;96950;CIA SANEAMENTO DO PARANA - SANEPAR;SONIVAL BERGAMANN;2008-03-11;2020-08-31;Endereço da Sede;RUA ENGENHEIROS REBOUÇAS, 1376;;REBOUÇAS;Curitiba;PR;Brasil;80215900;;41;33303043;;41;33303043;sonivalb@sanepar.com.br
76.535.764/0001-43;2020-01-01;1;90493;OI S.A. - Em Recuperação Judicial;Selcimar Luiz Rocha Pinto;1998-05-22;;Endereço da Sede;Avenida Princesa Isabel, 320;4º andar;Copacabana;Rio de Janeiro;RJ;Brasil;22011010;;21;22442699;;21;22442699;relacoescomacionistas@oi.net.br
76.627.504/0001-06;2020-01-01;4;99828;INEPAR S.A. INDUSTRIA E CONSTRUCOES;MANACESAR LOPES DOS SANTOS;2019-09-04;;Endereço da Sede;Alameda Dr. Carlos de Carvalho nº 373;Cjto. 1101 11º andar;Centro;Curitiba;PR;Brasil;80410180;;41;30251316;;41;30251309;ri@inepar.com.br
78.876.950/0001-71;2020-01-01;3;99035;CIA HERING;Mariana do Carmo Espírito Santo;2018-03-07;;Endereço da Sede;Rua do Rócio, 430;3° andar;Vila Olímpia;São Paulo;SP;Brasil;04552000;;11;33714872;;;;ri@ciahering.com.br
79.430.682/0001-22;2020-01-01;2;99613;FARMÁCIA E DROGARIA NISSEI S.A.;André Lissner;2020-08-24;;Endereço da Sede;Rua Acre, 205;;Água Verde;Curitiba;PR;Brasil;80620040;;41;32138356;;;;andre.lissner@drogariasnissei.com.br
80.227.184/0001-66;2020-01-01;1;93270;METALGRAFICA IGUACU S.A.;LUCIANE APARECIDA GRAVINA;2001-01-18;;Endereço da Sede;RUA MINAS GERAIS;1214;NOVA RUSSIA;Ponta Grossa;PR;Brasil;84070040;;42;32192822;;42;32192847;luciane@merisa.com.br
81.243.735/0001-48;2020-01-01;3;102798;POSITIVO TECNOLOGIA S.A.;Rosane A Silva;2015-01-02;;Endereço da Sede;Avenida Brigadeiro Faria Lima, 3.400;10º andar;Itaim Bibi;São Paulo;SP;Brasil;04538133;;011;50291800;;011;50291800;rosane-aparecida.silva@itau-unibanco.com.br
82.508.433/0001-17;2020-01-01;1;94268;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;Assessoria de Acionistas;2000-02-06;;Endereço da Sede;Rua Emílio Blum;83;Centro;Florianópolis;SC;Brasil;88020010;;48;32215225;;48;32215401;acionistas@casan.com.br
82.640.558/0001-04;2020-01-01;1;94112;KARSTEN S.A.;Erich Magnus Hertzog;2017-11-20;2020-03-01;Endereço da Sede;Rua Johann Karsten;nº 260;Testo Salto;Blumenau;SC;Brasil;89074700;;47;33314445;;47;33314065;erich.hertzog@karsten.com.br
