CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Contato;Data_Inicio_Contato;Data_Fim_Contato;Tipo_Endereco;Logradouro;Complemento;Bairro;Cidade;Sigla_UF;Pais;CEP;DDI_Telefone;DDD_Telefone;Telefone;DDI_Fax;DDD_Fax;Fax;Email
24.921.465/0001-43;2021-01-01;2;108782;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;Guilherme Pereira Alves;2021-07-28;;Endereço da Sede;Rua Gomes de Carvalho, nº 1.327;conjuntos 61 e 62;Vila Olímpia;São Paulo;SP;Brasil;04547005;;11;23919931;;;;guilherme.alves@bluefitacademia.com.br
24.962.466/0001-36;2021-01-01;1;105897;RUMO MALHA NORTE S.A.;Gustavo Marder da Rosa;2017-10-05;;Endereço da Sede;Emilio Bertolini, 100;n/a;Cajuru;Curitiba;PR;Brasil;82920030;;41;21417555;;41;33656566;ir@rumolog.com
24.990.777/0001-09;2021-01-01;2;111884;GRUPO MATEUS S.A.;José Morgado Filho;2020-08-13;;;Avenida Daniel de La Touche, nº 73;Loja 03;Cohama;São Luís;MA;Brasil;65074115;;98;21083582;;;;ri@grupomateus.com.br
25.089.509/0001-83;2021-01-01;1;105065;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;Rogério Ferreira da Silva;2020-12-03;;Endereço da Sede;Quadra 312 Sul, Avenida LO-05;s/n;Plano Diretor Sul;Palmas;TO;Brasil;77021200;;63;32183401;;63;32183419;risaneatins@brkambiental.com.br
25.249.439/0001-83;2021-01-01;3;113525;Hospital Care Caledonia S.A.;João Marcos Bezerra;2021-02-16;;;Rua Bernardino de Campos;nº 230;Centro;Campinas;SP;Brasil;13013151;;19;35149380;;;;ri@hospitalcare.com.br
25.369.840/0001-57;2021-01-01;2;109040;COMERC PARTICIPAÇÕES S.A.;Fernando Souza Oliveira;2021-08-06;;Endereço da Sede;Avenida Juscelino Kubitschek, 1.909 - 21° andar;sala 05, torre norte;Vila Nova Conceição;São Paulo;SP;Brasil;04543907;;11;35083688;;;;ri@comerc.com.br
26.345.998/0001-50;2021-01-01;5;112211;TC TRADERS CLUB S.A.;Matheus Menezes de Oliveira;2021-04-15;;;Rua Leopoldo Couto Magalhaes Jr, nº 758;11º andar, cj71;Itaim Bibi;São Paulo;SP;Brasil;04542000;;11;42007850;;;;ri@tc.com.br
26.462.693/0001-28;2021-01-01;2;99821;Lavvi Empreendimentos Imobiliários S.A.;Sandra Esthy Attié Petzenbaum;2020-10-20;;Endereço da Sede;AVENIDA ANGELICA 2346;8 and cj 84;Consolação;São Paulo;SP;Brasil;01228200;;11;42101377;;;;ri@lavvi.com.br
26.659.061/0001-59;2021-01-01;2;108142;MPM Corpóreos S.A.;Leonardo Moreira Dias Correa;2020-11-06;;Endereço da Sede;Av. Pedroso de Morais, 1619;4º Andar - Conj. 404;Pinheiros;São Paulo;SP;Brasil;05419001;;011;48583340;;;;dri@espacolaser.com.br
26.735.020/0001-02;2021-01-01;3;103552;Focus Energia Holding Participações S.A.;Alexandre Mafra Guimarães;2021-05-01;;Endereço da Sede;Avenida Magalhães de Castro, nº 4800;conjunto 91;Cidade Jardim;São Paulo;SP;Brasil;05676120;;11;35579333;;;;ri@focusenergia.com.br
26.735.020/0001-02;2021-01-01;3;103552;Focus Energia Holding Participações S.A.;At.: Eduardo Dal Sasso Mendonça CruzTel.: +55 (11) 3136-0011E-mail: ri@focusenergia.com.br;2020-10-08;2021-04-30;Endereço da Sede;Avenida Magalhães de Castro, nº 4800;conjunto 91;Cidade Jardim;São Paulo;SP;Brasil;05676120;;11;35579333;;;;ri@focusenergia.com.br
26.845.702/0001-60;2021-01-01;1;111147;Equatorial Transmissora 7 SPE S.A.;Thomas Newlands;2016-11-17;;;SCS Q. 9, Torre A, Edifício Parque Cidade Corporate;12º andar;Asa Sul;Brasília;DF;Brasil;70297400;;61;34261010;;61;34261000;ri@equatorialenergia.com.br
27.093.558/0001-15;2021-01-01;5;112815;MILLS ESTRUTURAS E SERVIÇOS DE ENGENHARIA S.A.;Camila Delfini dos Santos Conrado;2021-11-03;;;Estrada do Guerenguê;nº 1381;Taquara;Rio de Janeiro;RJ;Brasil;22713002;;21;39248700;;21;39248793;ri@mills.com.br
27.157.474/0001-06;2021-01-01;1;100478;ÁGUAS DE TERESINA SANEAMENTO SPE S.A.;André Pires de Oliveira Dias;2020-11-10;;Endereço da Sede;Avenida Brigadeiro Faria Lima, nº 1.663, 1º andar, sala 1;;Jardim Paulistano;São Paulo;SP;Brasil;01452001;;11;38188150;;;;ri@aegea.com.br
27.967.244/0001-02;2021-01-01;1;105608;Equatorial Transmissora 8 SPE S.A.;Daniel Spencer Pioner;2021-02-01;;Endereço da Sede;SCS, Quadra 09, Lote C, Torre A, Parque Cidade Corporate;12º andar;Asa Sul;Brasília;DF;Brasil;70308200;;61;34261000;;61;34261000;ri@equatorialenergia.com.br
27.967.244/0001-02;2021-01-01;1;105608;Equatorial Transmissora 8 SPE S.A.;Thomas Newlands;2017-06-02;2020-08-14;Endereço da Sede;SCS Q. 9, Torre A, Edifício Parque Cidade Corporate;12º andar;Asa Sul;Brasília;DF;Brasil;70297400;;61;34261010;;61;34261000;ri@equatorialenergia.com.br
28.019.100/0001-89;2021-01-01;2;102622;VIAPAULISTA S.A.;Tatiana Salgado;2017-06-22;;Endereço da Sede;Avenida Presidente Juscelino Kubtischeck 510;12 andar;Itaim Bibi;São Paulo;SP;Brasil;04543906;;011;30742404;;011;30742405;ri@arteris.com.br
28.127.603/0001-78;2021-01-01;4;108808;BANESTES S.A. - BCO EST ESPIRITO SANTO;Cristiano Carvalho de Souza;2018-01-05;;Endereço da Sede;AV. PRINCESA ISABEL, 574;BL B, 7º ANDAR;CENTRO;Vitória;ES;Brasil;29010931;;027;33831476;;027;33831090;ri@banestes.com.br
28.152.650/0001-71;2021-01-01;6;112331;EDP ESPIRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;Marilia Barbosa Nogueira;2014-06-03;;;Rua Werner Von Siemens, 111;Prédio 22, bloco A.;Lapa de Baixo;São Paulo;SP;Brasil;05069900;;11;21855907;;11;21855920;ri@edp.com
28.195.667/0001-06;2021-01-01;1;99854;BCO ABC BRASIL S.A.;Ricardo Miguel de Moura;2019-09-16;;Endereço da Sede;Av. Cidade Jardim, 803;2º andar;Itaim Bibi;São Paulo;SP;Brasil;01453000;;11;31704655;;11;31702001;ri@abcbrasil.com.br
28.201.130/0001-01;2021-01-01;3;111663;Energisa Transmissão de Energia S/A;Deborah Coutinho Gil Nunes;2019-09-03;;;Avenida Pasteur 110, 6º andar;;Botafogo;Rio de Janeiro;RJ;Brasil;22290040;;21;21229521;;;;deborah.nunes@energisa.com.br
28.594.234/0001-23;2021-01-01;5;114720;Auren Energia S.A.;Lais Lobão;2022-03-28;;;Av. Dra. Ruth Cardoso, 8501;2º andar;Pinheiros;São Paulo;SP;Brasil;05425070;;11;30922956;;11;30922956;ri@aurenenergia.com.br
29.780.061/0001-09;2021-01-01;1;106212;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;Fabiana Lawant;2018-01-15;;Endereço da Sede;Rua Dr. Eduardo de Souza Aranha, 153;12o andar;Vila Nova Conceição;São Paulo;SP;Brasil;04543904;;011;30485440;;011;30485420;dri@scsa.com.br
29.894.663/0001-89;2021-01-01;2;113057;CONSIGNADOS I COMPANHIA SECURITIZADORA CRÉDITOS FINANCEIROS;Arley Custodio Fonseca;2019-06-25;;;Avenida Santo Amaro, nº 48;1º andar, cj 12;Vila Nova Conceição;São Paulo;SP;Brasil;04506000;;011;30714475;;011;30740631;arley.fonseca@truesecuritizadora.com.br
29.978.814/0001-87;2021-01-01;2;103090;SUL AMERICA S.A.;Departamento de Relações com Investidores;2000-11-22;;Endereço da Sede;Rua Beatriz Larragoiti Lucas, n° 121;Ala Sul - 6º Andar;Cidade Nova;Rio de Janeiro;RJ;Brasil;20211903;;21;25069111;;21;25068005;ri@sulamerica.com.br
30.213.493/0001-09;2021-01-01;6;113553;TEGRA INCORPORADORA S.A.;Carlos Eduardo Moraes Calheiros;2020-11-26;;;Avenida das Nações Unidas, nº 14.261;14º andar;Morumbi;São Paulo;SP;Brasil;04794000;;11;31279200;;;;ri@tegraincorporadora.com.br
30.306.294/0001-45;2021-01-01;1;106215;BCO BTG PACTUAL S.A.;ri@btgpactual.com;2011-11-10;;Endereço da Sede;Praia de Botafogo, 501;5º e 6º andares;Botafogo;Rio de Janeiro;RJ;Brasil;22250040;;021;32629600;;021;32628600;ri@btgpactual.com
30.723.886/0001-62;2021-01-01;3;112486;BANCO MODAL S.A.;Bruno José Albuquerque de Castro;2021-01-29;;;Av. Presidente Juscelino Kubitscheck, nº 1.455;3º andar;Vila Olímpia;São Paulo;SP;Brasil;04543011;;11;35256600;;;;ri@modal.com.br
31.001.230/0001-07;2021-01-01;1;105079;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;Luiz Carlos Leite;2019-10-09;;Endereço da Sede;Rua do Passeio, 38 - Torre 2;Sala 1201;Centro;Rio de Janeiro;RJ;Brasil;20021290;;021;39619400;;021;39619400;luiz.leite@celeogroup.com
31.553.627/0001-01;2021-01-01;1;102482;MOBLY S.A.;Marcelo Rodrigues Marques;2020-12-03;;Endereço da Sede;Avenida das Nações Unidas, nº 16.737, Mezanino;sala 2;Várzea de Baixo;São Paulo;SP;Brasil;04730090;;11;43025085;;;;ri@mobly.com.br
31.701.408/0001-14;2021-01-01;4;113681;Athena Saúde Brasil SA;Thaís Prado Braga;2021-08-14;;;Avenida Dra. Ruth Cardoso;nº 8.501, 4º andar;Pinheiros;São Paulo;SP;Brasil;05425070;;11;31928620;;;;ri@athenasaude.com.br
31.748.174/0001-60;2021-01-01;2;110492;Vero S.A.;Marcus José de Almeida Albernaz;2021-06-17;;Endereço da Sede;Rua Olimpíadas, nº 205;conjuntos 31 e 34;Vila Olímpia;São Paulo;SP;Brasil;04551000;;11;39563298;;;;ri@verointernet.com.br
32.161.500/0001-00;2021-01-01;1;110870;Concessionária das Rodovias Integradas do Sul S.A.;Fausto Camilotti;2020-10-08;;;Av. Paraná, nº 2435;;Navegantes;Porto Alegre;RS;Brasil;90240600;;51;33039100;;51;33039100;fausto.camilotti@grupoccr.com.br
32.681.371/0001-72;2021-01-01;1;105256;VIX LOGÍSTICA S/A;ANDRE LUIZ CHIEPPE;2020-09-01;;Endereço da Sede;Avenida Jeronimo Vervloet;345;Goibeiras;Vitória;ES;Brasil;29075140;;27;21251803;;;;ri@vix.com.br
32.785.497/0001-97;2021-01-01;1;105455;Natura &Co Holding S.A.;José Antonio de Almeida Filippo;2019-07-17;2020-04-29;Endereço da Sede;Av. Alexandre Colares, 1.188;sala A17, bloco A;Parque Anhanguera;São Paulo;SP;Brasil;05106000;;11;43899700;;;;oficios@natura.net
32.785.497/0001-97;2021-01-01;1;105455;Natura &Co Holding S.A.;Viviane Behar de Castro;2020-04-30;;Endereço da Sede;Avenida Alexandre Colares, 1188;N/A;Vila Jaguara;São Paulo;SP;Brasil;05106000;;011;43899700;;;;oficios@natura.net
32.803.503/0001-91;2021-01-01;2;107545;ENTALPIA PARTICIPAÇÕES S.A.;Rosangela Sutil de Oliveira;2021-01-20;;Endereço da Sede;Avenida Eusébio Matoso, nº 1.375;11º andar;Pinheiros;São Paulo;SP;Brasil;05423180;;11;50785555;;11;50785555;ri@unicoba.com.br
33.000.167/0001-01;2021-01-01;1;103086;PETROLEO BRASILEIRO S.A. PETROBRAS;Área de Relacionamento com Investidores;1956-08-21;;Endereço da Sede;Av. República do Chile, nº 65;23º andar, Ala sul;Centro;Rio de Janeiro;RJ;Brasil;20031912;;21;32241540;;;;acionistas@petrobras.com.br
33.014.556/0001-96;2021-01-01;2;106072;LOJAS AMERICANAS S.A.;Fabien Pereira Picavet;2019-06-01;;Endereço da Sede;Rua Sacadura Cabral;102;Saúde;Rio de Janeiro;RJ;Brasil;20081902;;021;22066708;;;;fabien.picavet@lasa.com.br
33.035.536/0001-00;2021-01-01;2;104848;JOAO FORTES ENGENHARIA S.A. - Em Recuperação Judicial;Thais Queiroz;2018-01-01;;Endereço da Sede;Av. das Américas, 3443;Bl.3-Loja108,102e105;Barra da Tijuca;Rio de Janeiro;RJ;Brasil;22631003;;21;35014952;;21;35014800;ri@joaofortes.com.br
33.040.601/0001-87;2021-01-01;3;112006;MERCANTIL BRASIL FINANC S.A. C.F.I.;João Pedro Franco de Sad;2021-01-04;;;Rua Rio de Janeiro, 654;6º andar;Centro;Belo Horizonte;MG;Brasil;30160912;;31;30576858;;;;relacoescominvestidores@mercantil.com.br
33.040.601/0001-87;2021-01-01;3;112006;MERCANTIL BRASIL FINANC S.A. C.F.I.;Larissa Araujo Costa;2020-05-04;2020-12-11;;Rua Rio Janeiro, nº 654;14º andar;Centro;Belo Horizonte;MG;Brasil;30160912;;31;30576234;;31;30576285;relacoescominvestidores@mercantil.com.br
33.041.260/0652-90;2021-01-01;4;111029;VIA S.A.;Orivaldo Padilha;2019-06-26;;Endereço da Sede;Avenida Rebouças, 3970;28 andar;Pinheiros;São Paulo;SP;Brasil;05402918;;011;42256017;;11;42259905;ri@via.com.br
33.042.730/0001-04;2021-01-01;1;106171;CIA SIDERURGICA NACIONAL;Marcelo Cunha Ribeiro;2018-03-26;;Endereço da Sede;Av. Brig. Faria Lima nº 3400;20º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30497238;;11;30497212;invrel@csn.com.br
33.050.071/0001-58;2021-01-01;3;110873;AMPLA ENERGIA E SERVICOS S.A.;Fabio Romanin;2021-05-10;;Endereço da Sede;Av. Dr. Marcos Penteado de Ulhôa Rodrigues;939, Torre 2, Loja 1;Sitio Tamboré;Barueri;SP;Brasil;06460040;;11;21957177;;11;21957177;brasil.investorrelations@enel.com
33.050.071/0001-58;2021-01-01;3;110873;AMPLA ENERGIA E SERVICOS S.A.;Fabio Romanin;2021-05-10;;Endereço da Sede;Av. das Nações Unidas, 14401, andares 17°ao 23º;conjunto 1 ao 4;Chácara Sto Antônio;São Paulo;SP;Brasil;04794000;;11;940677394;;11;21952308;brasil.investorrelations@enel.com
33.050.196/0001-88;2021-01-01;3;105835;CIA PAULISTA DE FORCA E LUZ;Carlos Victor Pereira Sicard Cyrino;2019-06-01;;Endereço da Sede;Rua Jorge de Figueiredo Corrêa, nº 1632;parte;Jd. Prof. Tarcília;Campinas;SP;Brasil;13087397;;019;37568458;;;;ri@cpfl.com.br
33.102.476/0001-92;2021-01-01;1;104045;MONTEIRO ARANHA S.A.;Raul Ricardo Paciello;2019-09-05;;Endereço da Sede;Av. Afrânio de Melo Franco;nº290 - SL101 - Part;Leblon;Rio de Janeiro;RJ;Brasil;22430060;;021;25550900;;;;ri@monteiroaranha.com.br
33.111.246/0001-90;2021-01-01;1;105778;TECNOSOLO ENGENHARIA S.A. - EMPRESA EM RECUPERAÇÃO JUDICIAL;LEONARDO CAVALCANTI DE MORAES CAMACHO;2017-05-27;;Endereço da Sede;RUA CONEGO FELIPE;219;TAQUARA;Rio de Janeiro;RJ;Brasil;22713010;;21;35139923;;21;34139998;d.r.i@tecnosolo.com.br
33.113.309/0001-47;2021-01-01;5;114310;VALID SOLUÇÕES S.A.;Joel Rennó Jr;2021-02-08;;;Rua Peter Lund;146;Caju;Rio de Janeiro;RJ;Brasil;20930390;;021;21957200;;021;21958395;ri@valid.com.br
33.130.691/0001-05;2021-01-01;2;108831;WILSON SONS HOLDINGS BRASIL S.A.;Isabela Motta;2021-07-01;;Endereço da Sede;Rua da Quitanda 86, 5º andar;sala 501;Centro;Rio de Janeiro;RJ;Brasil;20091005;;21;21264122;;21;21264190;ri@wilsonsons.com.br
33.200.049/0001-47;2021-01-01;1;104552;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;CARLOS EDUARDO RIPPER VIANNA FILHO;2018-08-29;;Endereço da Sede;Av Nossa Senhora de Copacabana - Nº 995;2º andar (parte);Copacabana;Rio de Janeiro;RJ;Brasil;22060001;;21;21250250;;21;21250285;drm@othon.com.br
33.228.024/0001-51;2021-01-01;2;111037;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;Alvaro Veras do Carmo;2016-01-26;2021-12-28;;Praia do Flamengo, 200;19º andar;Flamengo;Rio de Janeiro;RJ;Brasil;22210901;;21;39746599;;;;leandro.massa@wlm.com.br
33.228.024/0001-51;2021-01-01;2;111037;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;Leandro Cardoso Massa;2021-12-29;;;Praia do Flamengo, 200;19º andar;Flamengo;Rio de Janeiro;RJ;Brasil;22210901;;21;39746599;;;;leandro.massa@wlm.com.br
33.256.439/0001-39;2021-01-01;2;110767;ULTRAPAR PARTICIPACOES S.A.;Rodrigo de Almeida Pizzinatto;2020-10-09;;Endereço da Sede;Avenida Brigadeiro Luís Antônio, 1.343;8º andar;Bela Vista;São Paulo;SP;Brasil;01317910;;11;31777014;;;;invest@ultra.com.br
33.376.989/0001-91;2021-01-01;4;110550;IRB - BRASIL RESSEGUROS S.A.;Willy Otto Jordan Neto;2021-11-11;;Endereço da Sede;Av. Marechal Câmara;171;Castelo;Rio de Janeiro;RJ;Brasil;20020901;;21;22722772;;21;227272000;gri@irbre.com
33.376.989/0001-91;2021-01-01;4;110550;IRB - BRASIL RESSEGUROS S.A.;Wilson Toneto;2021-11-01;2021-11-10;Endereço da Sede;Avenida Marechal Câmara;171;Centro;Rio de Janeiro;RJ;Brasil;20020901;;21;22722772;;21;22727200;gri@irbre.com
33.386.210/0001-19;2021-01-01;1;104752;SONDOTECNICA ENGENHARIA SOLOS S.A.;FABIO BERGMAN;2017-04-26;;Endereço da Sede;Rua Voluntários da Pátria, 45;8º andar;Botafogo;Rio de Janeiro;RJ;Brasil;22270900;;21;21027100;;;;sondotecnica@sondotecnica.com.br
33.412.081/0001-96;2021-01-01;1;105323;REFINARIA DE PETROLEOS MANGUINHOS S.A.;Paulo Henrique Oliveira de Menezes;2020-05-18;;Endereço da Sede;Avenida Brasil, 3141;n/a;Benfica;Rio de Janeiro;RJ;Brasil;20930041;;021;36135530;;021;36135530;ri@refit.com.br
33.453.598/0001-23;2021-01-01;7;111883;RAÍZEN S.A.;Phillipe Casale;2021-08-05;;;Avenida Brigadeiro Faria Lima, nº 4.100;12º andar, parte V;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;45171545;;;;depart.ri@raizen.com
33.467.572/0001-34;2021-01-01;1;102179;TEKNO S.A. - INDUSTRIA E COMERCIO;José Maria de Campos Maia Netto;2014-05-07;;Endereço da Sede;Rodovia Prefeito Aristeu Vieira Vilela, 2905;KM 181,2;Vila São José;Guaratinguetá;SP;Brasil;12522010;;12;31285035;;12;31285000;netto.maia@tekno.com.br
33.541.368/0001-16;2021-01-01;2;103770;CIA HIDRO ELÉTRICA DO SÃO FRANCISCO;Maria Augusta da Silva;2019-05-14;;Endereço da Sede;Rua Delmiro Gouveia, 333;Bloco D, Sala 120;San Martin;Recife;PE;Brasil;50761901;;81;32292348;;81;32292386;mariaas@chesf.gov.br
33.572.408/0001-97;2021-01-01;2;110822;RUMO MALHA CENTRAL S.A.;Gustavo Marder da Rosa;2019-05-09;;Endereço da Sede;Rua Emilio Bertolini, 100;n/a;Cajuru;Curitiba;PR;Brasil;82920030;;41;21417555;;;;ir@rumolog.com
33.592.510/0001-54;2021-01-01;2;109396;VALE S.A.;Ivan Fadel;2020-04-08;;Endereço da Sede;Praia de Botafogo, 186;18º andar;Botafogo;Rio de Janeiro;RJ;Brasil;22250145;;21;34853900;;;;dri.vale.sa@vale.com vale.ri@vale.com
33.611.500/0001-19;2021-01-01;4;112226;GERDAU S.A.;Rodrigo dos Reis Maia;2015-01-01;;;Avenida Doutora Ruth Cardoso, nº 8.501;8º andar;Pinheiros;São Paulo;SP;Brasil;05425070;;011;30946300;;;;inform@gerdau.com.br
33.839.910/0001-11;2021-01-01;1;99865;Vivara Participações S.A.;Melina Rodrigues - Gerente de Relações com Investidores;2019-08-15;;Endereço da Sede;Rua Arquiteto Olavo Redig de Campos, n° 105;15º andar, Torre A;Brooklin Paulista;São Paulo;SP;Brasil;04711904;;11;38960555;;11;38960580;ri@vivara.com.br
33.938.119/0001-69;2021-01-01;2;106247;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;Samasse Leal;2014-04-01;;Endereço da Sede;Av. das Américas, n° 4200, Bloco 6;Salas 101 a 601;Barra da Tijuca;Rio de Janeiro;RJ;Brasil;22640907;;021;31156565;;21;;samasse@naturgy.com
33.938.119/0001-69;2021-01-01;2;106247;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;Samasse Leal;2014-04-01;;Endereço da Sede;Av. Pedro II;68 - Casarão - DIREF;São Cristóvão;Rio de Janeiro;RJ;Brasil;20941070;;021;31156565;;21;31156622;samasse@natugy.com
33.938.119/0001-69;2021-01-01;2;106247;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;Samasse Leal;2014-04-01;;Endereço da Sede;Av. Pedro II;68 - Casarão - DIREF;São Cristóvão;Rio de Janeiro;RJ;Brasil;20941070;;021;31156565;;21;31156622;samasse@gasnatural.com
33.938.119/0001-69;2021-01-01;2;106247;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;Samasse Leal;2014-04-01;;Endereço da Sede;Av. Presidente Vargas nº 1001;Sala 701;Centro;Rio de Janeiro;RJ;Brasil;20071004;;021;31156565;;21;35438252;samasse@gasnaturalfenosa.com
33.958.695/0001-78;2021-01-01;3;112484;UNIPAR CARBOCLORO S.A.;Christian Eduard Carraresi Schnitzlein;2019-03-14;;;Av. Presidente Juscelino Kubitschek, 1327;22º andar;Vila Nova Conceição;São Paulo;SP;Brasil;04543011;;11;37044200;;;;ri@unipar.com
34.169.557/0001-72;2021-01-01;3;112005;BCO MERCANTIL DE INVESTIMENTOS S.A.;João Pedro Franco de Sad;2021-01-04;;;Rua Rio de Janeiro, 654;14º andar;Centro;Belo Horizonte;MG;Brasil;30160912;;31;30576234;;31;30576285;relacoescominvestidores@mercantil.com.br
34.169.557/0001-72;2021-01-01;3;112005;BCO MERCANTIL DE INVESTIMENTOS S.A.;Larissa Araújo Costa;2020-05-04;2020-12-11;;RUA RIO DE JANEIRO, 654;14º ANDAR;CENTRO;Belo Horizonte;MG;Brasil;30160912;;031;30576858;;031;30576859;relacoescominvestidores@mercantil.com.br
34.274.233/0001-02;2021-01-01;2;109139;VIBRA ENERGIA S/A;Área de Relacionamento com Investidores;2017-12-15;;Endereço da Sede;Rua Correia Vasques nº 250;4º andar;Cidade Nova;Rio de Janeiro;RJ;Brasil;20211140;;021;23544015;;021;23544015;ri@br.com.br
35.082.277/0001-95;2021-01-01;1;103281;BASE SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS S.A;Cesar Reginato Ligeiro;2020-05-21;;Endereço da Sede;Avenida Brigadeiro Faria Lima 1461;conj. 41;Jardim Paulistano;São Paulo;SP;Brasil;01452002;;11;945011742;;11;945011742;cesar@basesecuritizadora.com
35.502.310/0001-99;2021-01-01;3;105612;CS Brasil Participações e Locações S.A.;Anselmo Tolentino Soares Junior;2020-11-24;;Endereço da Sede;Avenida Saraiva, nº 400;sala 10-A;Bairro Vila Cintra;Mogi das Cruzes;SP;Brasil;08745900;;011;23777170;;11;23778701;anselmo.junior@csbrasilservicos.com.br
35.593.905/0001-05;2021-01-01;3;112487;CONCESSIONÁRIA ECOVIAS DO CERRADO S.A.;Luis Carlos Lima Salvador;2021-10-14;;;Rua Sintra;50;Granja Marileusa;Uberlândia;MG;Brasil;38406643;;034;32918000;;034;32918036;invest@ecorodovias.com.br
35.727.157/0001-06;2021-01-01;2;105891;EZ INC Incorporações Comerciais S.A.;Hugo Grassi Benevides Soares;2020-08-14;2021-06-01;Endereço da Sede;Avenida República do Líbano;1921;Ibirapuera;São Paulo;SP;Brasil;04501002;;11;31355959;;;;ri@ezinc.com.br
35.727.157/0001-06;2021-01-01;2;105891;EZ INC Incorporações Comerciais S.A.;Pedro Tadeu Teixeira Lourenço;2021-06-02;;Endereço da Sede;Av. República do Líbano;1921;Ibirapuera;São Paulo;SP;Brasil;04501002;;11;50568313;;11;50568311;ri@eztec.com.br
35.791.391/0001-94;2021-01-01;1;105511;QUALITY SOFTWARE S.A.;Fabio Cruz Tomo;2013-05-06;;Endereço da Sede;Cidade de Deus, sem nº;s/n;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36843811;4010.acoes@bradesco.com.br
36.243.187/0001-00;2021-01-01;3;113059;True Companhia Securitizadora de Créditos Financeiros II;Arley Custodio Fonseca;2019-12-13;;;Avenida Santo Amaro, 48;1º andar cj 12;Vila Nova Conceição;São Paulo;SP;Brasil;04506000;;11;30714475;;;;financeiro@truesecuritizadora.com.br
36.542.025/0001-64;2021-01-01;2;109082;BRQ SOLUCOES EM INFORMATICA S.A.;Antonio Eduardo Pimentel Rodrigues;2021-05-03;;Endereço da Sede;Rua Boa Vista, 254;9º andar;Centro;São Paulo;SP;Brasil;01014907;;11;25260600;;11;25260600;ri@brq.com
36.542.025/0001-64;2021-01-01;2;109082;BRQ SOLUCOES EM INFORMATICA S.A.;Benjamin Ribeiro Quadros;2015-01-02;2021-04-30;Endereço da Sede;Rua Boa Vista, 254;9º andar;Centro;São Paulo;SP;Brasil;01014907;;11;25260600;;11;21267099;ri@brq.com
37.663.076/0001-07;2021-01-01;5;113339;AES BRASIL ENERGIA S.A.;Departamento de Relações com Investidores;2020-11-23;;;Av. Luiz Carlos Berrini, 1.376;12º Andar Torre A;Brooklin Paulista;São Paulo;SP;Brasil;04571936;;11;41974925;;;;ri.aesbrasil@aes.com
37.702.340/0001-74;2021-01-01;5;116303;Monte Rodovias S.A.;Fabio Bonini;2021-07-09;;;Avenida Brigadeiro Faria Lima, nº 3.144;Conjunto 31;Jardim Paulistano;São Paulo;SP;Brasil;01451000;;71;30236361;;;;ri@monterodovias.com.br
38.126.888/0001-86;2021-01-01;2;109355;Rio Energy Participações S.A.;Robert Louis Colindres;2021-03-02;;Endereço da Sede;Rua Jardim Botânico 518;sala 501;Jardim Botânico;Rio de Janeiro;RJ;Brasil;22461000;;5521;30326146;;;;ri@rioenergy.com.br
38.199.406/0001-18;2021-01-01;2;103147;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;Rafael Sanchez Brandão;2021-01-12;;Endereço da Sede;Rua Joaquim Floriano, 960, conjunto 91;9º andar;Itaim Bibi;São Paulo;SP;Brasil;04534004;;11;35460900;;;;ri@gruporioalto.com.br
38.456.921/0001-36;2021-01-01;3;103440;INFRACOMMERCE CXAAS S.A.;Fabio Bortolotti;2021-02-24;;Endereço da Sede;Avenida Doutor Cardoso de Melo, 1.855, 15º andar;conj. 151, sala A;Vila Olímpia;São Paulo;SP;Brasil;04548005;;11;38481313;;;;investor@infracommerce.com.br
39.115.514/0001-28;2021-01-01;2;106157;RUMO MALHA OESTE S.A.;Gustavo Marder da Rosa;2017-10-05;;Endereço da Sede;Rua Emílio Bertolini;100;Cajuru;Curitiba;PR;Brasil;82920030;;41;21417555;;41;33656566;ir@rumolog.com
39.346.861/0350-38;2021-01-01;4;111322;CENCOSUD BRASIL COMERCIAL S.A.;Sara Lizi Pires e Albuquerque Santos;2021-08-27;;;Avenida das Nações Unidas, nº 12.995;21º Andar;Brooklin Paulista;São Paulo;SP;Brasil;04578000;;11;43779403;;;;ri@cencosud.com.br
