CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Plano_Recompra;Data_Deliberacao;Data_Inicio_Recompra;Data_Fim_Recompra;Valor_Reserva_Disponivel_Recompra;Outras_Caracteristicas_Importantes
67.620.377/0001-14;2021-01-01;13;114214;MINERVA S.A.;41600;2020-10-02;2020-10-05;2022-04-04;0.00;Objetivo: O principal objetivo da Companhia na execução do Programa de Recompra é incrementar a geração de valor para seus acionistas em razão do desconto atual das ações no mercado, por meio da aplicação de recursos disponíveis na aquisição das ações em bolsa de valores, a preços de mercado, para manutenção emtesouraria, cancelamento ou posterior alienação das ações no mercado ou sua destinação ao eventual exercício de opções de compra de ações no âmbito do plano de opção de compra de ações da Companhia, sem redução do capital social da Companhia, respeitado o disposto no § 1.º do artigo 30 da Lei das S.A., na Instrução CVM n.º 567, de 17 de setembro de 2015 ("ICVM 567/15"), e demais normas aplicáveis.Preço e modo de aquisição: As operações de aquisição serão realizadas na B3 S.A. - Brasil, Bolsa, Balcão ("B3"), a preço de mercado, cabendo à Diretoria da Companhia decidir o momento e a quantidade de ações a ser adquirida, seja em uma única operação ou em uma série de operações, respeitando os limites e demais regrasprevistos na regulamentação aplicável.Instituições financeiras que atuarão como intermediárias: BTG PACTUAL CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A., UBS BRASIL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A., CM CAPITAL MARKETS CCTVM LTDA, e J.P. MORGAN CORRETORA DE CÂMBIO E VALORES MOBILIÁRIOS S.A.
67.620.377/0001-14;2021-01-01;13;114214;MINERVA S.A.;41601;2018-03-05;2018-03-05;2019-09-05;0.00;O objetivo da Companhia na execução do Programa de Recompra 2018 é incrementar a geração de valor para seus acionistas em razão do desconto atual das ações no mercado, por meio da aplicação de recursos disponíveis na aquisição das ações em bolsa de valores, a preços de mercado, para permanência em tesouraria, cancelamento ou posterior alienação das ações no mercado ou sua destinação ao eventual exercício de opções de compra de ações no âmbito do plano de opção de compra de ações da Companhia, sem redução do capital social da Companhia, respeitado o disposto no § 1.º do artigo 30 da Lei das S.A., e nas normas enunciadas na ICVM 567/15.As operações de aquisição serão realizadas na BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros ("BM&FBOVESPA"), a preço de mercado, cabendo à Diretoria da Companhia decidir o momento e a quantidade de ações a serem adquiridas, seja em uma única operação ou em uma série de operações, respeitando os limites previstos na regulamentação aplicável. A operação de aquisição das ações da Companhia será intermediada pelas seguintes corretoras:BTG PACTUAL CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A., UBS BRASIL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A., CM CAPITAL MARKETS CCTVM LTDA. e J.P. MORGAN CORRETORA DE CÂMBIO E VALORES MOBILIÁRIOS S.A..
67.620.377/0001-14;2021-01-01;13;114214;MINERVA S.A.;41602;2017-03-20;2017-03-20;2018-09-21;0.00;Objetivo: O Plano de Recompra de Ações tem por objetivo incrementar a geração de valor para seus acionistas em razão do desconto atual das ações no mercado, por meio da aplicação de recursos disponíveis na aquisição das ações em bolsa de valores, a preços de mercado, para permanência em tesouraria, cancelamento ou posterior alienação das ações no mercado ou sua destinação ao eventual exercício de opções de compra de ações no âmbito do plano de opção de compra de ações da Companhia, sem redução do capital social da Companhia, respeitado o disposto no § 1.º do artigo 30 da Lei das S.A., e nas normas enunciadas na ICVM 567/15. Preço e modo de aquisição: As operações de aquisição serão realizadas na BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros ("BM&FBOVESPA"), apreço de mercado, cabendo à Diretoria da Companhia decidir o momento e a quantidade de ações a serem adquiridas, seja em uma única operação ou em uma série de operações, respeitando os limites previstos na regulamentação aplicável. : A operação de aquisição das ações da Companhia será intermediada pelas seguintes corretoras:BTG PACTUAL CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A., UBS BRASIL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A., VOTORANTIM CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA, CM CAPITAL MARKETS CCTVM LTDA., J.P. MORGAN CORRETORA DE CÂMBIO E VALORES MOBILIÁRIOS S.A., e BRADESCO S.A. CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS.
71.476.527/0001-35;2021-01-01;18;114209;CONSTRUTORA TENDA S.A.;41594;2021-10-13;2021-10-14;2023-04-13;516119000.00;1) O Programa tem por objetivo a aquisição de ações de emissão da Companhia para maximizar valor aos acionistas da Companhia, ao permitir administração mais eficiente da estrutura de capital. A Companhia poderá utilizar as ações para permanência em tesouraria, cancelamento e/ou para fazer frente às obrigações dos planos de opções de ações e dos planos de remuneração baseados em ações dirigidos a executivos e conselheiros 2) A Companhia poderá adquirir até 10% das ações ordinárias de sua própria emissão 3) as operações em bolsa, a preços de mercado, sob a intermediação do BTG PACTUAL CTVM, XP Investimentos CCTVM e Banco Santander (Brasil) S.A.
71.476.527/0001-35;2021-01-01;18;114209;CONSTRUTORA TENDA S.A.;41595;2020-12-17;2020-12-18;2021-10-13;417379000.00;1) O Programa de Recompra de Ações tem por objetivo manter as ações adquiridas na tesouraria visando gerar valor aos acionistas da Companhia , podendo ser posteriormente canceladas, alienadas e/ou utilizadas em atendimento ao exercício de opções de compra de ações outorgadas pela Companhia no âmbito do Plano de Opção de Compra de Ações 2) A Companhia poderá adquirir até 10.434.424 ações ordinárias de sua própria emissão 3) as operações em bolsa, a preços de mercado, sob a intermediação do BTG PACTUAL CTVM e XP Investimentos CCTVM.
71.476.527/0001-35;2021-01-01;18;114209;CONSTRUTORA TENDA S.A.;41596;2019-04-09;2019-04-10;2020-04-09;114982000.00;1) O Programa de Recompra de Ações tem por objetivo manter as ações adquiridas na tesouraria visando gerar valor aos acionistas da Companhia , podendo ser posteriormente canceladas, alienadas e/ou utilizadas em atendimento ao exercício de opções de compra de ações outorgadas pela Companhia no âmbito do Plano de Opção de Compra de Ações 2) A Companhia poderá adquirir até 10.379.362 ações ordinárias de sua própria emissão 3) as operações em bolsa, a preços de mercado, sob a intermediação do BTG PACTUAL CTVM, BRADESCO S.A. e XP Investimentos CCTVM .
71.476.527/0001-35;2021-01-01;18;114209;CONSTRUTORA TENDA S.A.;41597;2018-11-08;2018-11-09;2019-02-21;80779000.00;1) O Programa de Recompra de Ações tem por objetivo manter as ações adquiridas na tesouraria visando gerar valor aos acionistas da Companhia , podendo ser posteriormente canceladas, alienadas e/ou utilizadas em atendimento ao exercício de opções de compra de ações outorgadas pela Companhia no âmbito do Plano de Opção de Compra de Ações 2) A Companhia poderá adquirir até 5.408.832 ações ordinárias de sua própria emissão 3) as operações em bolsa, a preços de mercado, sob a intermediação do BTG PACTUAL CTVM e do XP Investimentos CCTVM.
71.476.527/0001-35;2021-01-01;18;114209;CONSTRUTORA TENDA S.A.;41598;2018-04-05;2018-04-30;2018-08-13;103434931.42;Objetivo: O Programa tem por objetivo a aquisição de ações de emissão da Companhia para gerar valor aos acionistas da Companhia, podendo ser posteriormente canceladas, alienadas e/ou utilizadas em atendimento ao exercício de opções de compra de ações outorgadas pela Companhia no âmbito do Plano de Opção de Compra de Ações aprovado na Assembleia Geral Extraordinária de 11 de agosto de 2014 ou eventuais novos planos de outorga de ações restritas ou de opção de compra de ações que vierem a ser aprovados.Instituições financeiras intermediárias: BTG PACTUAL CTVM, BRADESCO S.A. CTVM, XP INVESTIMENTOS CCTVM e ITAÚ CV.O montante de Reservas / Lucros para recompra corresponde ao valor disponível na data em que o Programa de Recompra foi aprovado pelo Conselho de Administração.
73.178.600/0001-18;2021-01-01;11;114178;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;41570;2015-06-18;2015-06-19;2016-06-18;0.00;
73.178.600/0001-18;2021-01-01;11;114178;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;41571;2014-06-11;2014-06-11;2015-06-10;0.00;
73.178.600/0001-18;2021-01-01;11;114178;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;41572;2013-09-03;2013-09-03;2014-06-11;0.00;
78.876.950/0001-71;2021-01-01;6;110624;CIA HERING;40412;2020-08-18;2020-08-19;2021-08-19;288405907.00;(a) A quantidade a recomprar limitar-se-á a 5.000.000 (cinco milhões) de ações ordinárias nominativas escriturais, sem valor nominal, que corresponde a 3,99% do total das ações ordinárias em circulação, da Companhia,nesta data. Atualmente, há 2.432.881 (dois milhões, quatrocentas e trinta e duas mil, oitocentas eoitenta e uma) ações ordinárias, sem valor nominal, mantidas em tesouraria (b) As operações de aquisição serão realizadas a preço de mercado no pregão da B3, com a intermediação dasseguintes instituições: Itaú Corretora de Valores S.A. - com sede na Avenida Brigadeiro Faria Limanº 3.400, 10º Andar, São Paulo, SP, CNPJ Nº 61.194.353/0001-64 Morgan Stanley Corretora deTítulos e Valores Mobiliários S.A. - com sede na Avenida Brigadeiro Faria Lima nº 3.600, 6º Andar,São Paulo, SP, CNPJ nº 04.323.351/0001-94 BTG Pactual CTVM S.A. - com sede na AvenidaBrigadeiro Faria Lima nº 3.477, 11º Andar, São Paulo, SP, CNPJ nº 43.815.158/0001-22 CreditSuisse Brasil S.A. CTVM - com sede na Rua Leopoldo Couto de Magalhães Júnior nº 700, 12º Andar,São Paulo, SP, CNPJ nº 42.584.318/0001-07 e UBS Brasil Corretora de Câmbio, Títulos e ValoresMobiliários S.A. - com sede na Avenida Brigadeiro Faria Lima nº 4.440, 7º Andar, Itaim Bibi, SãoPaulo, SP, CNPJ nº 02.819.125/0001-73 e (c) O prazo máximo para a aquisição das ações ordinárias da Companhia no âmbito do Programa de Recompra de Ações Ordinárias será de 365 dias, com início a partir da data de 19/08/2020 e término em 19/08/2021.
78.876.950/0001-71;2021-01-01;6;110624;CIA HERING;40413;2020-03-16;2020-03-16;2021-03-16;13876933.49;O plano tem por objetivo a recompra de ações, em nome da Companhia, para permanência em tesouraria e posterior alienação e/ou cancelamento e/ou para fazer frente ao "Plano de Opção de Compra de Ações da Companhia". As operações de recompra serão realizadas em bolsa, a preço de mercado, com a intermediação das seguintes instituições: ITAÚ CORRETORA DE VALORES MOBILIÁRIOS S.A., inscrita no CNPJ sob o nº 61.194.353/0001-64, com sede na Avenida Brigadeiro Faria Lima nº 3.400, São Paulo, SP MORGAN STANLEY CORRETORA DE TÍTULOS E VALORES MBILIÁRIOS S.A., Inscrita no CNPJ sob o nº 04.323.351/0001-94, com sede na Avenida Brigadeiro Faria Lima nº 3.600, 6º Andar, São Paulo, SP BTG PACTUAL CTVM S.A., inscrita no CNPJ sob o nº 43.815.158/0001-22, com sede na Avenida Brigadeiro Faria Lima nº 3477, 11º Andar, São Paulo, SP CREDIT SUISSE BRASIL S.A. CTVM, inscrita no CNPJ sob o nº 42.584.318/0001-07, com sede na Rua Leopoldo Couto de Magalhães Júnior nº 700, 12º Andar, São Paulo, SP UBS CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A., inscrita no CNPJ sob o nº 02.819.125/0001-73, com sede na Avenida Brigadeiro Faria Lima 4440, 7º Andar, São Paulo, SP.
78.876.950/0001-71;2021-01-01;6;110624;CIA HERING;40414;2020-02-05;2020-02-05;2021-02-05;38554099.20;O plano tem por objetivo a recompra de ações, em nome da Companhia, para permanência em tesouraria e posterior alienação e/ou cancelamento e/ou para fazer frente ao "Plano de Opção de Compra de Ações da Companhia". As operações de recompra serão realizadas em bolsa, a preço de mercado, com a intermediação das seguintes instituições: ITAÚ CORRETORA DE VALORES MOBILIÁRIOS S.A., inscrita no CNPJ sob o nº 61.194.353/0001-64, com sede na Avenida Brigadeiro Faria Lima nº 3.400, São Paulo, SP MORGAN STANLEY CORRETORA DE TÍTULOS E VALORES MBILIÁRIOS S.A., Inscrita no CNPJ sob o nº 04.323.351/0001-94, com sede na Avenida Brigadeiro Faria Lima nº 3.600, 6º Andar, São Paulo, SP BTG PACTUAL CTVM S.A., inscrita no CNPJ sob o nº 43.815.158/0001-22, com sede na Avenida Brigadeiro Faria Lima nº 3477, 11º Andar, São Paulo, SP CREDIT SUISSE BRASIL S.A. CTVM, inscrita no CNPJ sob o nº 42.584.318/0001-07, com sede na Rua Leopoldo Couto de Magalhães Júnior nº 700, 12º Andar, São Paulo, SP UBS CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A., inscrita no CNPJ sob o nº 02.819.125/0001-73, com sede na Avenida Brigadeiro Faria Lima 4440, 7º Andar, São Paulo, SP.
78.876.950/0001-71;2021-01-01;6;110624;CIA HERING;40415;2019-02-28;2019-02-28;2020-02-28;46485527.18;O plano tem por objetivo a recompra de ações, em nome da Companhia, para permanência em tesouraria e posterior alienação e/ou cancelamento e/ou para fazer frente ao "Plano de Opção de Compra de Ações da Companhia". As operações de recompra serão realizadas em bolsa, a preço de mercado, com a intermediação das seguintes instituições: Itaú Corretora de Valores S.A. - com sede na Avenida Brigadeiro Faria Lima nº 3.400, 10º Andar, São Paulo, SP, CNPJ Nº 61.194.353/0001-64 Morgan Stanley Corretora de Títulos e Valores Mobiliários S.A. - com sede na Avenida Brigadeiro Faria Lima nº 3.600, 6º Andar, São Paulo, SP, CNPJ nº 04.323.351/0001-94 BTG Pactual CTVM S.A. - com sede na Avenida Brigadeiro Faria Lima nº 3.477, 11º Andar, São Paulo, SP, CNPJ nº 43.815.158/0001-22 Credit Suisse Brasil S.A. CTVM - com sede na Rua Leopoldo Couto de Magalhães Júnior nº 700, 12º Andar, São Paulo, SP, CNPJ nº 42.584.318/0001-07 e UBS Brasil Corretora de Câmbio, Títulos e Valores Mobiliários S.A. - com sede na Avenida Brigadeiro Faria Lima nº 4.440, 7º Andar, Itaim Bibi, São Paulo, SP, CNPJ nº 02.819.125/0001-73.
78.876.950/0001-71;2021-01-01;6;110624;CIA HERING;40416;2017-08-01;2017-08-01;2019-02-01;155642472.86;O plano tem por objetivo a recompra de ações, em nome da Companhia, para permanência em tesouraria e posterior alienação e/ou cancelamento e/ou para fazer frente ao "Plano de Opção de Compra de Ações da Companhia". As operações de recompra serão realizadas em bolsa, a preço de mercado, com a intermediação das seguintes instituições: ITAÚ CORRETORA DE VALORES MOBILIÁRIOS S.A., inscrita no CNPJ sob o nº 61.194.353/0001-64, com sede na Avenida Brigadeiro Faria Lima nº 3.400, São Paulo, SP MORGAN STANLEY CORRETORA DE TÍTULOS E VALORES MBILIÁRIOS S.A., Inscrita no CNPJ sob o nº 04.323.351/0001-94, com sede na Avenida Brigadeiro Faria Lima nº 3.600, 6º Andar, São Paulo, SP BTG PACTUAL CTVM S.A., inscrita no CNPJ sob o nº 43.815.158/0001-22, com sede na Avenida Brigadeiro Faria Lima nº 3477, 11º Andar, São Paulo, SP CREDIT SUISSE BRASIL S.A. CTVM, inscrita no CNPJ sob o nº 42.584.318/0001-07, com sede na Rua Leopoldo Couto de Magalhães Júnior nº 700, 12º Andar, São Paulo, SP UBS CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A., inscrita no CNPJ sob o nº 02.819.125/0001-73, com sede na Avenida Brigadeiro Faria Lima 4440, 7º Andar, São Paulo, SP.
